doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.1080/14760584.2021.1994858;34672224;study_information;;2;Clinical Trial;;;Yes;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT03480763;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;2;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;2;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;3;Patient-level data used;;;Yes;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;3;Clinical Trial;;;Yes;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;3;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT03950856;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;3;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;3;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;3;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;4;Patient-level data used;;;No;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;4;Clinical Trial;;;Yes;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;4;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT03760146;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;4;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;4;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;study_information;;4;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Treatment name 1;15-valent pneumococcal conjugate vaccine;v114 (vaxneuvance, a 15-valent pneumococcal conjugate vaccine);15-valent pneumococcal conjugate vaccine;FALSE;BZ;"Don't report the ESS for each arm, but globally for the whole reweighted IPD arms: 1710. The number reported in Table 1 are just the sum of the weights, not the ESS

Not any outcome that stands out, but outcomes reported for every STs tested, without any pooled estimate. Therefore the first one reported in the results text happens to be ST4: 0.89 <0.001 (**one sided pvalue**); 0.91 <0.001";"Résultat du serotype 1
ESS IPD (2 arms) = 1710"
10.1080/14760584.2021.1994858;34672224;methodology;1;;Study 'number(s)' for treatment 1;;;"1;2;3";TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Treatment name 2;20-valent pneumococcal conjugate vaccine;pcv20 (prevnar 20, a 20-valent pneumococcal conjugate vaccine);20-valent pneumococcal conjugate vaccine;FALSE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Study 'number(s)' for treatment 2;;;4;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Anchored comparison?;;;Yes;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Form of the indirect comparison;;;Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate);TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);opsonophagocytic activity (opa) geometric mean titer;30 days post-vaccination serotype-specific opa (opsonophagocytic activity) geometric mean titer;30 days post-vaccination serotype-specific opa (opsonophagocytic activity);FALSE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Primary outcome: variable type;;;Continuous (count, mean, ...);TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;Yes;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);Yes;No;Yes;FALSE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;1507;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm;;;1490;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;Initial sample size of the population of interest in the IPD treatment arm;;;2196;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;If anchored comparison, initial sample size of the population of interest in the IPD anchor arm;;;843;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;Number of covariates adjusted for/matched on;;;2;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;Primary outcome: treatment effect contrast;Means Ratio;GMT ratios (Geometric mean rate ratio);Means Ratio;FALSE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;Primary outcome: unadjusted treatment effect;0.89;1.17;0.89;FALSE;BZ;serotype 4 instead of 1;
10.1080/14760584.2021.1994858;34672224;results;1;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;<0.001;TRUE;BZ;;
10.1080/14760584.2021.1994858;34672224;results;1;;Primary outcome: adjusted treatment effect;0.91;1.19;0.91;FALSE;BZ;serotype 4 instead of 1;
10.1080/14760584.2021.1994858;34672224;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;<0.001;TRUE;BZ;;
