doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.2217/cer-2020-0236;33442996;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;overall survival;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;methodology;1;;Primary outcome: variable type;;;Time-to-event;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), Status of prognostic factor/treatment effect modified assessed in the IPD dataset;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;results;1;;Sample size of the population of interest in the non IPD treatment arm;237;137;237;FALSE;BZ;;
10.2217/cer-2020-0236;33442996;results;1;;Initial sample size of the population of interest in the IPD treatment arm;;;50;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;results;1;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;results;1;;Number of covariates adjusted for/matched on;;;6;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;results;1;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;results;1;;Primary outcome: treatment effect contrast;;;HR;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;results;1;;Primary outcome: adjusted treatment effect;;;0.35;TRUE;BZ;;
10.2217/cer-2020-0236;33442996;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;"[0.21;0.58]";TRUE;BZ;;
