doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.1210/clinem/dgab905;34922383;results;1;NA;"If anchored comparison, effective sample size after reweighting for MAIC; or sample size used in the regression model for STC in the IPD anchor arm";NA;NA;481;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;1;NA;Reporting of the list of the covariates adjusted for/matched on;NA;NA;Yes;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;1;NA;Number of covariates adjusted for/matched on;NA;NA;3;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;1;NA;Covariates adjusted for/matched on in the indirect comparison;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Other(s);Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Comorbidities and medical history (beside pathology/disease of interest in the comparison);Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Comorbidities and medical history (beside pathology/disease of interest in the comparison);FALSE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;1;NA;Primary outcome: treatment effect contrast;Means difference;Estimated Treatment Difference;Means difference;FALSE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;1;NA;Direction of the treatment effect contrast: IPD treatment is:;NA;NA;Numerator if ratio, or left side if difference;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;1;NA;Primary outcome: unadjusted treatment effect;-0.47;-0.41;-0.47;FALSE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;1;NA;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);"[-0.69;-0.23]";"[-0.67;-0.16]";"[-0.69;-0.23]";FALSE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;1;NA;Primary outcome: adjusted treatment effect;NA;NA;-0.44;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;1;NA;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";NA;NA;"[-0.68;-0.19]";TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;Sample size of the population of interest in the non IPD treatment arm;NA;NA;614;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm;NA;NA;612;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;Initial sample size of the population of interest in the IPD treatment arm;NA;NA;480;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";NA;NA;480;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;If anchored comparison, initial sample size of the population of interest in the IPD anchor arm;NA;NA;481;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;"If anchored comparison, effective sample size after reweighting for MAIC; or sample size used in the regression model for STC in the IPD anchor arm";NA;NA;481;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;Reporting of the list of the covariates adjusted for/matched on;NA;NA;Yes;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;Number of covariates adjusted for/matched on;NA;NA;3;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;Covariates adjusted for/matched on in the indirect comparison;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Other(s);Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Comorbidities and medical history (beside pathology/disease of interest in the comparison);Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Comorbidities and medical history (beside pathology/disease of interest in the comparison);FALSE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;Primary outcome: treatment effect contrast;Means difference;Estimated Treatment Difference;Means difference;FALSE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;Direction of the treatment effect contrast: IPD treatment is:;NA;NA;Numerator if ratio, or left side if difference;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;Primary outcome: unadjusted treatment effect;-0.31;-0.25;-0.31;FALSE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);"[-0.53;-0.08]";"[-0.51;0.01]";"[-0.53;-0.08]";FALSE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;Primary outcome: adjusted treatment effect;NA;NA;-0.28;TRUE;BZ;NA;NA
10.1210/clinem/dgab905;34922383;results;2;NA;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";NA;NA;"[-0.52;-0.03]";TRUE;BZ;NA;NA
