doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.1080/14656566.2020.1811850;32892660;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);mean difference 15-month change in neuropathy mnis+7ionis score;15-month changes from baseline in mnis+7ionis (modified neuropathy impairment score +7);15-month changes from baseline in mnis+7ionis (modified neuropathy impairment score +7);FALSE;BZ;;
10.1080/14656566.2020.1811850;32892660;methodology;1;;Primary outcome: variable type;;;Continuous (count, mean, ...);TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Nothing mentioned, not reported;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;112;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm;;;60;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;Initial sample size of the population of interest in the IPD treatment arm;;;148;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;90;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;If anchored comparison, initial sample size of the population of interest in the IPD anchor arm;;;77;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;"If anchored comparison, effective sample size after reweighting for MAIC; or sample size used in the regression model for STC in the IPD anchor arm";;;47;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;Reporting of a weights' distribution evaluation (MAIC);Yes, mentions that the weights distribution has been studied, but weights distribution not reported;Not mentioned;Yes, mentions that the weights distribution has been studied, but weights distribution not reported;FALSE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;Reporting of the list of the covariates adjusted for/matched on;Yes;No;Yes;FALSE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;Number of covariates adjusted for/matched on;;;9;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest, Other(s);TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;Primary outcome: treatment effect contrast;;;Means difference;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;Primary outcome: unadjusted treatment effect;;;-16.2;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;0.001;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;Primary outcome: adjusted treatment effect;;;-12.3;TRUE;BZ;;
10.1080/14656566.2020.1811850;32892660;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;0.007;TRUE;BZ;;
