"doi";"PMID";"section";"ITC num";"Ind studies num";"questions";"reviewer 1";"reviewer 2";"decision";"identical";"reviewer";"Notes reviewer 1";"Notes reviewer 2"
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"1";"Number of treatment arms (clinical trial only)";"";"";"2 or more";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"2";"Patient-level data used";"";"";"Yes";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"2";"Clinical Trial";"";"";"Yes";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"2";"NCT (only for clinical trial registered on clinicaltrials.gov)";"";"";"NCT03298867";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"2";"Country where the clinical trial/observational study was conducted (international if more than one)";"";"";"international";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"2";"Phase of the clinical trial (clinical trial only)";"";"";"3";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"2";"Number of treatment arms (clinical trial only)";"";"";"2 or more";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"3";"Patient-level data used";"";"";"No";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"3";"Clinical Trial";"Yes";"No";"XXXX";FALSE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"3";"Data source name (only if observational study or clinical trial without NCT)";"bartalena at al., 2012";"meta-analysis from the authors";"";FALSE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"3";"Country where the clinical trial/observational study was conducted (international if more than one)";"";"";"international";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"study_information";"";"3";"Number of treatment arms (clinical trial only)";"2 or more";"";"XXXX";FALSE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Treatment name 1";"";"";"teprotumumab";TRUE;"JL";"Unadjusted sample size is now the sample size corresponding to the unadjusted ITC (thus after matching if necessary)";"Smoking status = others

Unajusted results = from Supplementary materials"
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Study 'number(s)' for treatment 1";"1;2";"1; 2";"";FALSE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Treatment name 2";"";"";"intravenous methylprednisolone";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Study 'number(s)' for treatment 2";"";"";"3";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Type of population-adjusted indirect comparisons performed";"";"";"MAIC";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Anchored comparison?";"";"";"No";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Form of the indirect comparison";"";"";"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Definition of a single primary outcome for the indirect comparison";"";"";"No primary outcome defined, or multiple primary outcomes without any clear distinction between them";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"change from baseline in proptosis in mm";"changes in proptosis by millimeter";"";FALSE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Primary outcome: variable type";"";"";"Continuous (count, mean, ...)";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"";"";"A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Inclusion of prognostic factors in the adjustment/matching model";"";"";"Yes";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"";"";"Yes";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"";"";"No";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"methodology";"1";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"";"";"No";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"Sample size of the population of interest in the non IPD treatment arm";"";"";"419";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"Initial sample size of the population of interest in the IPD treatment arm";"";"";"79";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"";"";"56";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"Reporting of a weights' distribution evaluation (MAIC)";"";"";"Not mentioned";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"Reporting of the list of the covariates adjusted for/matched on";"";"";"Yes";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"Number of covariates adjusted for/matched on";"";"";"3";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"Covariates adjusted for/matched on in the indirect comparison";"";"";"Age, Sex, Other(s)";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"Primary outcome: treatment effect contrast";"";"";"Means difference";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"Direction of the treatment effect contrast: IPD treatment is:";"";"";"Numerator if ratio, or left side if difference";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"Primary outcome: unadjusted treatment effect";"";"";"-2.38";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])";"";"";"[-3.49;-1.27]";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"Primary outcome: adjusted treatment effect";"";"";"-2.31";TRUE;"JL";"";""
"10.1001/jamaophthalmol.2021.6284";"35175308";"results";"1";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"";"";"[-3.45;-1.17]";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"general_information";"";"";"Medical Condition of Interest Name";"type 2 diabetes";"type 2 diabetes (cardiovascular outcomes)";"XXXX";FALSE;"JL";NA;NA
"10.1002/edm2.259";"34277983";"general_information";"";"";"Countries of first author affiliations";"";"";"uk";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"general_information";"";"";"Countries of last author affiliations";"uk";"danemark, sweden";"XXXX";FALSE;"JL";"";""
"10.1002/edm2.259";"34277983";"general_information";"";"";"Positions of study investigators (for any authors of the article, any that applies)";"";"";"Academic, Pharmaceutical Industry, Private Data Analysis Company";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"general_information";"";"";"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company";"";"";"Yes";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"general_information";"";"";"Mentioned sources of funding";"";"";"Pharmaceutical Industry";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"general_information";"";"";"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article";"";"";"Yes";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"general_information";"";"";"Mention of a systematic review to find the studies to compare treatments of interest";"";"";"Yes";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"1";"Patient-level data used";"";"";"Yes";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"1";"Clinical Trial";"";"";"Yes";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"1";"NCT (only for clinical trial registered on clinicaltrials.gov)";"";"";"NCT01720446";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"1";"Country where the clinical trial/observational study was conducted (international if more than one)";"";"";"international";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"1";"Phase of the clinical trial (clinical trial only)";"";"";"3";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"1";"Number of treatment arms (clinical trial only)";"";"";"2 or more";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"2";"Patient-level data used";"No";"Yes";"XXXX";FALSE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"2";"Clinical Trial";"";"";"Yes";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"2";"NCT (only for clinical trial registered on clinicaltrials.gov)";"";"";"NCT01394952";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"2";"Country where the clinical trial/observational study was conducted (international if more than one)";"";"";"international";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"2";"Phase of the clinical trial (clinical trial only)";"";"";"3";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"study_information";"";"2";"Number of treatment arms (clinical trial only)";"";"";"2 or more";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Treatment name 1";"semaglutide";"semaglutide 0.5  +  1 mg";"";FALSE;"JL";"No details given regarding the sample size by treatment arms, thus cannot be reported";"ESS Semaglutide + Placebo  = 2633
Details on the weighting method = Supplementary material"
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Study 'number(s)' for treatment 1";"";"";"1";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Treatment name 2";"dulaglutide";"dulaglutide 1.5 mg";"";FALSE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Study 'number(s)' for treatment 2";"";"";"2";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Type of population-adjusted indirect comparisons performed";"";"";"MAIC";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Anchored comparison?";"";"";"Yes";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Form of the indirect comparison";"";"";"Simple (ie treatments effects extracted from two studies)";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Definition of a single primary outcome for the indirect comparison";"";"";"Yes";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"3 point mace (cardiovascular death, non-fatal myocardial infraction, non-fatal stroke)";"three‐point (3p) mace (major adverse cardiovascular events : cv death, non‐fatal myocardial infarction, non‐fatal stroke)";"";FALSE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Primary outcome: variable type";"";"";"Time-to-event";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"";"";"A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Inclusion of prognostic factors in the adjustment/matching model";"";"";"No";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"";"";"Yes";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No";"Yes";"";FALSE;"JL";"";""
"10.1002/edm2.259";"34277983";"methodology";"1";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"";"";"No";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"Reporting of a weights' distribution evaluation (MAIC)";"";"";"Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"Reporting of the list of the covariates adjusted for/matched on";"";"";"Yes";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"Number of covariates adjusted for/matched on";"";"";"6";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"Covariates adjusted for/matched on in the indirect comparison";"";"";"Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Comorbidities and medical history (beside pathology/disease of interest in the comparison)";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"Primary outcome: treatment effect contrast";"";"";"HR";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"Direction of the treatment effect contrast: IPD treatment is:";"";"";"Numerator if ratio, or left side if difference";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"Primary outcome: adjusted treatment effect";"";"";"0.74";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"";"";"0.06";TRUE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"Sample size of the population of interest in the non IPD treatment arm";"";"4949";"";FALSE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm";"";"4952";"";FALSE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"Initial sample size of the population of interest in the IPD treatment arm";"";"1648";"";FALSE;"JL";"";""
"10.1002/edm2.259";"34277983";"results";"1";"";"If anchored comparison, initial sample size of the population of interest in the IPD anchor arm";"";"1649";"";FALSE;"JL";"";""
"10.1007/bf03261873";"23113551";"general_information";"";"";"Medical Condition of Interest Name";"";"";"attention-deficit/hyperactivity disorder";TRUE;"DH";NA;NA
"10.1007/bf03261873";"23113551";"general_information";"";"";"Countries of first author affiliations";"";"";"usa";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"general_information";"";"";"Countries of last author affiliations";"";"";"usa";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"general_information";"";"";"Positions of study investigators (for any authors of the article, any that applies)";"";"";"Pharmaceutical Industry, Private Data Analysis Company";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"general_information";"";"";"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company";"";"";"Yes";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"general_information";"";"";"Mentioned sources of funding";"";"";"Pharmaceutical Industry";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"general_information";"";"";"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article";"";"";"Yes";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"general_information";"";"";"Mention of a systematic review to find the studies to compare treatments of interest";"";"";"Yes";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"1";"Patient-level data used";"";"";"Yes";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"1";"Clinical Trial";"";"";"Yes";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"1";"NCT (only for clinical trial registered on clinicaltrials.gov)";"";"";"NCT00152009";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"1";"Phase of the clinical trial (clinical trial only)";"";"";"3";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"1";"Number of treatment arms (clinical trial only)";"";"";"2 or more";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"1";"Country where the clinical trial/observational study was conducted (international if more than one)";"unknown";"";"XXXX";FALSE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"2";"Patient-level data used";"";"";"Yes";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"2";"Clinical Trial";"";"";"Yes";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"2";"NCT (only for clinical trial registered on clinicaltrials.gov)";"";"NCT00150618";"";FALSE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"2";"Phase of the clinical trial (clinical trial only)";"";"3";"XXXX";FALSE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"2";"Number of treatment arms (clinical trial only)";"";"";"2 or more";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"2";"Data source name (only if observational study or clinical trial without NCT)";"sallee et al. (2009)";"";"";FALSE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"2";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa";"";"XXXX";FALSE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"3";"Patient-level data used";"";"";"No";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"3";"Clinical Trial";"";"";"Yes";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"3";"Data source name (only if observational study or clinical trial without NCT)";"";"";"michelson et al. (2001)";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"3";"Country where the clinical trial/observational study was conducted (international if more than one)";"";"";"usa";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"study_information";"";"3";"Number of treatment arms (clinical trial only)";"";"";"2 or more";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Treatment name 1";"";"";"guanfacine extended-release low dose";TRUE;"DH";"not Bucher ITC, so not anchored, but use the mean placebo efficacy which has been added to the weighting model
other = placebo effect";"Guanfacine Low Dose

Cost-effectivness (economic) analysis

Adjust for placebo outcome ==> Anchored-MAIC ???
Placebo outcome = other covariate

Mean changes in the ADHD-RS-IV total score :
non IPD = -17.3
adjusted IPD = -13.6
p = 0.07"
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Study 'number(s)' for treatment 1";"";"";"1;2";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Treatment name 2";"";"";"atomoxetine";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Study 'number(s)' for treatment 2";"";"";"3";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Type of population-adjusted indirect comparisons performed";"";"";"MAIC";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Anchored comparison?";"";"";"No";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Form of the indirect comparison";"";"";"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Definition of a single primary outcome for the indirect comparison";"";"";"Yes";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"adhd-rs-iv total score";"change in the adhd-rs-iv total score from baseline to end-point";"";FALSE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Primary outcome: variable type";"";"";"Continuous (count, mean, ...)";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"";"";"Nothing mentioned, not reported";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Inclusion of prognostic factors in the adjustment/matching model";"";"";"No discussion (in the main text) of the status of prognostic factors of the variables";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"";"";"No discussion (in the main text) of the status of treatment-effect modifiers of the variables";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"Yes";"No";"";FALSE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"1";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"";"";"No";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Treatment name 1";"";"";"guanfacine extended-release mid dose";TRUE;"DH";"other = placebo effect";"Guanfacine Mid Dose

Cost-effectivness (economic) analysis

Adjust for placebo outcome ==> Anchored-MAIC ???
Placebo outcome = other covariate

Mean changes in the ADHD-RS-IV total score :
non IPD = -19.6 
adjusted IPD = -13.6
p = 0.02"
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Study 'number(s)' for treatment 1";"";"";"1;2";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Treatment name 2";"";"";"atomoxetine";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Study 'number(s)' for treatment 2";"";"";"3";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Type of population-adjusted indirect comparisons performed";"";"";"MAIC";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Anchored comparison?";"";"";"No";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Form of the indirect comparison";"";"";"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Definition of a single primary outcome for the indirect comparison";"";"";"Yes";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"adhd-rs-iv total score";"change in the adhd-rs-iv total score from baseline to end-point";"";FALSE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Primary outcome: variable type";"";"";"Continuous (count, mean, ...)";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"";"";"Nothing mentioned, not reported";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Inclusion of prognostic factors in the adjustment/matching model";"";"";"No discussion (in the main text) of the status of prognostic factors of the variables";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"";"";"No discussion (in the main text) of the status of treatment-effect modifiers of the variables";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"Yes";"No";"";FALSE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"2";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"";"";"No";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"3";"";"Treatment name 1";"";"";"guanfacine extended-release high dose";TRUE;"DH";"other = placebo effect";"Guanfacine High Dose

Cost-effectivness (economic) analysis

Adjust for placebo outcome ==> Anchored-MAIC ???
Placebo outcome = other covariate

Mean changes in the ADHD-RS-IV total score :
non IPD = -20.6 
adjusted IPD = -13.6
p<0.01"
"10.1007/bf03261873";"23113551";"methodology";"3";"";"Study 'number(s)' for treatment 1";"";"";"1;2";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"3";"";"Treatment name 2";"";"";"atomoxetine";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"3";"";"Study 'number(s)' for treatment 2";"";"";"3";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"3";"";"Type of population-adjusted indirect comparisons performed";"";"";"MAIC";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"3";"";"Anchored comparison?";"";"";"No";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"3";"";"Form of the indirect comparison";"";"";"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)";TRUE;"DH";"";""
"10.1007/bf03261873";"23113551";"methodology";"3";"";"Definition of a single primary outcome for the indirect comparison";"";"";"Yes";TRUE;"DH";"";""
