doi,PMID,section,ITC num,Ind studies num,questions,reviewer 1,reviewer 2,decision,identical,reviewer,Notes reviewer 1,Notes reviewer 2
10.1007/s12325-019-01156-5,31813086,general_information,NA,NA,Countries of last author affiliations,NA,NA,germany,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT01946204,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,1,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,1,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,2,Patient-level data used,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02003924,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,2,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,DH,NA,NA
10.1007/s12325-019-01156-5,31813086,study_information,NA,2,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,general_information,NA,NA,Medical Condition of Interest Name,relapsed or refractory acute lymphoblastic leukemia,relapsed/refractory acute lymphoblastic leukemia,relapsed or refractory acute lymphoblastic leukemia,FALSE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,general_information,NA,NA,Countries of first author affiliations,NA,NA,usa,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,general_information,NA,NA,Countries of last author affiliations,NA,NA,uk,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02013167,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,1,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,1,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,2,Patient-level data used,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT01564784,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,2,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,DH,NA,NA
10.1007/s12325-019-0873-7,30758745,study_information,NA,2,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,general_information,NA,NA,Medical Condition of Interest Name,NA,NA,advanced hepatocellular carcinoma,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,general_information,NA,NA,Countries of first author affiliations,NA,NA,usa,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,general_information,NA,NA,Countries of last author affiliations,NA,NA,usa,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,Yes,No,Yes,FALSE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT01908426,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,1,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,1,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,2,Patient-level data used,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT01774344,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,2,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,DH,NA,NA
10.1007/s12325-020-01378-y,32424805,study_information,NA,2,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,general_information,NA,NA,Medical Condition of Interest Name,NA,NA,haemophilia a,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,general_information,NA,NA,Countries of first author affiliations,NA,NA,sweden,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,general_information,NA,NA,Countries of last author affiliations,NA,NA,sweden,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Academic, Pharmaceutical Industry",TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Not mentioned,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT01181128,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),international,NA,international,FALSE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,1,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,1,Number of treatment arms (clinical trial only),NA,NA,1,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,2,Patient-level data used,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,2,Clinical Trial,Yes,No,Yes,FALSE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT01580293,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,2,Phase of the clinical trial (clinical trial only),NA,NA,"2, 3",TRUE,DH,NA,NA
10.1007/s12325-020-01599-1,33377987,study_information,NA,2,Number of treatment arms (clinical trial only),1,2 or more,2 or more,FALSE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,general_information,NA,NA,Medical Condition of Interest Name,NA,NA,hepatocellular carcinoma,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,general_information,NA,NA,Countries of first author affiliations,NA,NA,germany,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,general_information,NA,NA,Countries of last author affiliations,NA,NA,germany,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT01908426,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,1,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,1,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,2,Patient-level data used,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02435433,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,2,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,DH,NA,NA
10.1007/s12325-021-01700-2,33822328,study_information,NA,2,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,general_information,NA,NA,Medical Condition of Interest Name,NA,NA,relapsed/refractory diffuse large b-cell lymphoma,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,general_information,NA,NA,Countries of first author affiliations,NA,NA,usa,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,general_information,NA,NA,Countries of last author affiliations,NA,NA,switzerland,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02631044,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,usa,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,study_information,NA,1,Phase of the clinical trial (clinical trial only),NA,NA,1,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,study_information,NA,1,Number of treatment arms (clinical trial only),NA,NA,1,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,study_information,NA,2,Patient-level data used,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,study_information,NA,2,Clinical Trial,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,study_information,NA,2,Data source name (only if observational study or clinical trial without NCT),NA,NA,scholar-1,TRUE,DH,NA,NA
10.1007/s12325-021-01756-0,33970454,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,general_information,NA,NA,Medical Condition of Interest Name,NA,NA,severe haemophilia a,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,general_information,NA,NA,Countries of first author affiliations,NA,NA,spain,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,general_information,NA,NA,Countries of last author affiliations,NA,NA,portugal,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT01486927,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,1,Phase of the clinical trial (clinical trial only),"2, 3","1, 3","1, 3",FALSE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,1,Number of treatment arms (clinical trial only),2 or more,1,1,FALSE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,2,Patient-level data used,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,2,Data source name (only if observational study or clinical trial without NCT),NA,NA,rahf-pfm-2004 - part 2 10.1111/j.1365-2516.2004.00932.x,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,2,Number of treatment arms (clinical trial only),2 or more,1,??,FALSE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,3,Patient-level data used,NA,NA,No,TRUE,DH,NA,NA
10.1007/s12325-021-01853-0,34368918,study_information,NA,3,Clinical Trial,NA,NA,Yes,TRUE,DH,NA,NA
