doi,PMID,section,ITC num,Ind studies num,questions,reviewer 1,reviewer 2,decision,identical,reviewer,Notes reviewer 1,Notes reviewer 2
10.1002/edm2.259,34277983,study_information,,2,Patient-level data used,No,Yes,No,FALSE,JL,,
10.1002/edm2.259,34277983,study_information,,2,Clinical Trial,,,Yes,TRUE,JL,,
10.1002/edm2.259,34277983,study_information,,2,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT01394952,TRUE,JL,,
10.1002/edm2.259,34277983,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1002/edm2.259,34277983,study_information,,2,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1002/edm2.259,34277983,study_information,,2,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,Medical Condition of Interest Name,,,unresectable hepatocellular carcinoma,TRUE,JL,NA,NA
10.1007/s00432-021-03602-w,33745079,general_information,,,Countries of first author affiliations,,,italy,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,Countries of last author affiliations,,,italy,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,"Positions of study investigators (for any authors of the article, any that applies)",,,Academic,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",,,Yes,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,Mentioned sources of funding,No fundings,None,No fundings,FALSE,JL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",None,Yes,Yes,FALSE,JL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,Mention of a systematic review to find the studies to compare treatments of interest,,,No,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,study_information,,1,Patient-level data used,,,Yes,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,study_information,,1,Clinical Trial,,,No,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,study_information,,1,Data source name (only if observational study or clinical trial without NCT),nothing mentioned for the ipd population origin,real-world data,real-world data from unknown origin,FALSE,JL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,Patient-level data used,,,No,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT01908426,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,Medical Condition of Interest Name,unresectable hepatocellular carcinoma,hepatocellular carcinoma,hepatocellular carcinoma,FALSE,JL,NA,NA
10.1007/s11523-021-00803-8,33638735,general_information,,,Countries of first author affiliations,,,italy,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,Countries of last author affiliations,,,italy,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,"Positions of study investigators (for any authors of the article, any that applies)",,,Academic,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",,,Not mentioned,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,Mentioned sources of funding,No fundings,No external funding was used in the preparation of this article.,No fundings,FALSE,JL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",,,Yes,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,Mention of a systematic review to find the studies to compare treatments of interest,,,No,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,study_information,,1,Patient-level data used,,,Yes,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,study_information,,1,Clinical Trial,,,No,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,study_information,,1,Data source name (only if observational study or clinical trial without NCT),455 patients from 12 japanese centers from march 2018 to may 2020,,real-world data from 12 japanese centers from march 2018 to may 2020,FALSE,JL,,
10.1007/s11523-021-00803-8,33638735,study_information,,1,Country where the clinical trial/observational study was conducted (international if more than one),,,japan,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,Patient-level data used,,,No,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT03434379,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,general_information,,,Medical Condition of Interest Name,relapsing-remitting multiple sclerosis,relapsing�remitting multiple sclerosis,relapsing-remitting multiple sclerosis,FALSE,JL,NA,NA
10.1007/s12325-014-0167-z,25414048,general_information,,,Countries of first author affiliations,,,switzerland,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,general_information,,,Countries of last author affiliations,,,uk,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,general_information,,,"Positions of study investigators (for any authors of the article, any that applies)",,,"Academic, Pharmaceutical Industry",TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,general_information,,,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",,,Yes,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,general_information,,,Mentioned sources of funding,,,Pharmaceutical Industry,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,general_information,,,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",,,Yes,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,general_information,,,Mention of a systematic review to find the studies to compare treatments of interest,,,No,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,1,Patient-level data used,,,Yes,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,1,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,1,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT00289978,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,1,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,1,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,1,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,2,Patient-level data used,,,Yes,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,2,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,2,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT00355134,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,2,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,2,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,3,Patient-level data used,,,No,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,3,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,3,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT00420212,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,3,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,3,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,3,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,4,Patient-level data used,,,No,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,4,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,4,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT00451451,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,4,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,4,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,4,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,5,Patient-level data used,,,No,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,5,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,5,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT00134563,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,5,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,5,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s12325-014-0167-z,25414048,study_information,,5,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,general_information,,,Medical Condition of Interest Name,braf v600e-mutant advanced or metastatic non-small-cell lung cancer,advanced or metastatic non-small-cell lung cancer,advanced or metastatic non-small-cell lung cancer,FALSE,JL,NA,NA
10.1007/s12325-018-0734-9,29949047,general_information,,,Countries of first author affiliations,,,usa,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,general_information,,,Countries of last author affiliations,,,usa,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,general_information,,,"Positions of study investigators (for any authors of the article, any that applies)",,,"Pharmaceutical Industry, Private Data Analysis Company",TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,general_information,,,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",,,Yes,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,general_information,,,Mentioned sources of funding,,,Pharmaceutical Industry,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,general_information,,,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",,,Yes,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,general_information,,,Mention of a systematic review to find the studies to compare treatments of interest,,,Yes,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,1,Patient-level data used,,,Yes,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,1,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,1,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT01336634,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,1,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,1,Phase of the clinical trial (clinical trial only),,,2,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,1,Number of treatment arms (clinical trial only),1,2 or more,2 or more,FALSE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,2,Patient-level data used,,,No,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,2,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,2,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT01673867,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,2,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s12325-018-0734-9,29949047,study_information,,2,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,general_information,,,Medical Condition of Interest Name,,,relapsed or refractory acute lymphoblastic leukemia,TRUE,JL,NA,NA
10.1007/s12325-019-00991-w,31140123,general_information,,,Countries of first author affiliations,,,canada,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,general_information,,,Countries of last author affiliations,,,germany,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,general_information,,,"Positions of study investigators (for any authors of the article, any that applies)",,,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,general_information,,,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",,,Yes,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,general_information,,,Mentioned sources of funding,,,Pharmaceutical Industry,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,general_information,,,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",,,Yes,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,general_information,,,Mention of a systematic review to find the studies to compare treatments of interest,,,No,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,1,Patient-level data used,,,Yes,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,1,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,1,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT01564784,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,1,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,1,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,1,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,2,Patient-level data used,,,No,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,2,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,2,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT02013167,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,2,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s12325-019-00991-w,31140123,study_information,,2,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,general_information,,,Medical Condition of Interest Name,,,non-metastatic castration-resistant prostate cancer,TRUE,JL,NA,NA
10.1007/s12325-019-01157-4,31813087,general_information,,,Countries of first author affiliations,,,uk,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,general_information,,,Countries of last author affiliations,,,germany,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,general_information,,,"Positions of study investigators (for any authors of the article, any that applies)",,,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,general_information,,,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",,,Yes,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,general_information,,,Mentioned sources of funding,,,Pharmaceutical Industry,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,general_information,,,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",,,Yes,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,general_information,,,Mention of a systematic review to find the studies to compare treatments of interest,,,No,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,1,Patient-level data used,,,Yes,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,1,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,1,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT01946204,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,1,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,1,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,1,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,2,Patient-level data used,,,No,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,2,Clinical Trial,,,Yes,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,2,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT02003924,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,2,Phase of the clinical trial (clinical trial only),,,3,TRUE,JL,,
10.1007/s12325-019-01157-4,31813087,study_information,,2,Number of treatment arms (clinical trial only),,,2 or more,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,general_information,,,Medical Condition of Interest Name,,,atrial fibrillation,TRUE,JL,NA,NA
10.1007/s12325-019-01173-4,31865547,general_information,,,Countries of first author affiliations,,,usa,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,general_information,,,Countries of last author affiliations,,,italy,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,general_information,,,"Positions of study investigators (for any authors of the article, any that applies)",,,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,general_information,,,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",,,Yes,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,general_information,,,Mentioned sources of funding,,,Pharmaceutical Industry,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,general_information,,,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",,,Yes,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,general_information,,,Mention of a systematic review to find the studies to compare treatments of interest,,,Yes,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,1,Patient-level data used,,,Yes,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,1,Clinical Trial,,,No,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,1,Data source name (only if observational study or clinical trial without NCT),,,solimene et al. doi: 10.1007/s10840-018-0420-5,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,1,Country where the clinical trial/observational study was conducted (international if more than one),italy,,unknown,FALSE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,2,Patient-level data used,,,No,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,2,Clinical Trial,,,No,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,2,Data source name (only if observational study or clinical trial without NCT),,,jourda et al.,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),france,,france,FALSE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,3,Patient-level data used,,,No,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,3,Clinical Trial,,,No,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,3,Data source name (only if observational study or clinical trial without NCT),,,giovanni et al. 10.1111/jce.12409,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,3,Country where the clinical trial/observational study was conducted (international if more than one),belgium,,belgium,FALSE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,4,Patient-level data used,,,No,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,4,Clinical Trial,,,No,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,4,Data source name (only if observational study or clinical trial without NCT),,,zhao et al. doi: 10.1016/j.acvd.2017.01.015,TRUE,JL,,
10.1007/s12325-019-01173-4,31865547,study_information,,4,Country where the clinical trial/observational study was conducted (international if more than one),france,,france,FALSE,JL,,
10.1007/s12325-020-01298-x,32222903,general_information,,,Medical Condition of Interest Name,age-related macular degeneration,wet age-related macular degeneration (wamd),age-related macular degeneration,FALSE,JL,NA,NA
10.1007/s12325-020-01298-x,32222903,general_information,,,Countries of first author affiliations,,,japan,TRUE,JL,,
10.1007/s12325-020-01298-x,32222903,general_information,,,Countries of last author affiliations,,,germany,TRUE,JL,,
10.1007/s12325-020-01298-x,32222903,general_information,,,"Positions of study investigators (for any authors of the article, any that applies)",,,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,JL,,
10.1007/s12325-020-01298-x,32222903,general_information,,,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",,,Yes,TRUE,JL,,
10.1007/s12325-020-01298-x,32222903,general_information,,,Mentioned sources of funding,,,Pharmaceutical Industry,TRUE,JL,,
10.1007/s12325-020-01298-x,32222903,general_information,,,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",,,Yes,TRUE,JL,,
10.1007/s12325-020-01298-x,32222903,general_information,,,Mention of a systematic review to find the studies to compare treatments of interest,,,Yes,TRUE,JL,,
