doi,PMID,section,ITC num,Ind studies num,questions,reviewer 1,reviewer 2,decision,identical,reviewer,Notes reviewer 1,Notes reviewer 2
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,1,Number of treatment arms (clinical trial only),,,2 or more,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,2,Patient-level data used,,,Yes,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,2,Clinical Trial,,,Yes,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,2,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT03298867,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,2,Phase of the clinical trial (clinical trial only),,,3,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,2,Number of treatment arms (clinical trial only),,,2 or more,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,3,Patient-level data used,,,No,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,3,Clinical Trial,Yes,No,XXXX,FALSE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,3,Data source name (only if observational study or clinical trial without NCT),"bartalena at al., 2012",meta-analysis from the authors,"bartalena at al., 2012",FALSE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,3,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,study_information,,3,Number of treatment arms (clinical trial only),2 or more,,XXXX,FALSE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Treatment name 1,,,teprotumumab,TRUE,ASL,Unadjusted sample size is now the sample size corresponding to the unadjusted ITC (thus after matching if necessary),"Smoking status = others

Unajusted results = from Supplementary materials"
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Study 'number(s)' for treatment 1,1;2,1; 2,1;2,FALSE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Treatment name 2,,,intravenous methylprednisolone,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Study 'number(s)' for treatment 2,,,3,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Type of population-adjusted indirect comparisons performed,,,MAIC,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Anchored comparison?,,,No,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Form of the indirect comparison,,,"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)",TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Definition of a single primary outcome for the indirect comparison,,,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),change from baseline in proptosis in mm,changes in proptosis by millimeter,change from baseline in proptosis in mm,FALSE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Primary outcome: variable type,,,"Continuous (count, mean, ...)",TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Justification for selecting variables to be included in the adjustment model (in the main text),,,"A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)",TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Inclusion of prognostic factors in the adjustment/matching model,,,Yes,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Inclusion of treatment-effect modifiers in the adjustment/matching model,,,Yes,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",,,No,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,methodology,1,,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),,,No,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,Sample size of the population of interest in the non IPD treatment arm,,,419,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,Initial sample size of the population of interest in the IPD treatment arm,,,79,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC",,,56,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,Reporting of a weights' distribution evaluation (MAIC),,,Not mentioned,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,Reporting of the list of the covariates adjusted for/matched on,,,Yes,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,Number of covariates adjusted for/matched on,,,3,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,Covariates adjusted for/matched on in the indirect comparison,,,"Age, Sex, Other(s)",TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,Primary outcome: treatment effect contrast,,,Means difference,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,Direction of the treatment effect contrast: IPD treatment is:,,,"Numerator if ratio, or left side if difference",TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,Primary outcome: unadjusted treatment effect,,,-2.38,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])",,,[-3.49;-1.27],TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,Primary outcome: adjusted treatment effect,,,-2.31,TRUE,ASL,,
10.1001/jamaophthalmol.2021.6284,35175308,results,1,,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",,,[-3.45;-1.17],TRUE,ASL,,
10.1002/edm2.259,34277983,general_information,,,Medical Condition of Interest Name,type 2 diabetes,type 2 diabetes (cardiovascular outcomes),XXXX,FALSE,ASL,NA,NA
10.1002/edm2.259,34277983,general_information,,,Countries of first author affiliations,,,uk,TRUE,ASL,,
10.1002/edm2.259,34277983,general_information,,,Countries of last author affiliations,uk,"danemark, sweden",XXXX,FALSE,ASL,,
10.1002/edm2.259,34277983,general_information,,,"Positions of study investigators (for any authors of the article, any that applies)",,,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,ASL,,
10.1002/edm2.259,34277983,general_information,,,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",,,Yes,TRUE,ASL,,
10.1002/edm2.259,34277983,general_information,,,Mentioned sources of funding,,,Pharmaceutical Industry,TRUE,ASL,,
10.1002/edm2.259,34277983,general_information,,,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",,,Yes,TRUE,ASL,,
10.1002/edm2.259,34277983,general_information,,,Mention of a systematic review to find the studies to compare treatments of interest,,,Yes,TRUE,ASL,,
10.1002/edm2.259,34277983,study_information,,1,Patient-level data used,,,Yes,TRUE,ASL,,
10.1002/edm2.259,34277983,study_information,,1,Clinical Trial,,,Yes,TRUE,ASL,,
10.1002/edm2.259,34277983,study_information,,1,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT01720446,TRUE,ASL,,
10.1002/edm2.259,34277983,study_information,,1,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,ASL,,
10.1002/edm2.259,34277983,study_information,,1,Phase of the clinical trial (clinical trial only),,,3,TRUE,ASL,,
10.1002/edm2.259,34277983,study_information,,1,Number of treatment arms (clinical trial only),,,2 or more,TRUE,ASL,,
10.1002/edm2.259,34277983,study_information,,2,Patient-level data used,No,Yes,XXXX,FALSE,ASL,,
10.1002/edm2.259,34277983,study_information,,2,Clinical Trial,,,Yes,TRUE,ASL,,
10.1002/edm2.259,34277983,study_information,,2,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT01394952,TRUE,ASL,,
10.1002/edm2.259,34277983,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,ASL,,
10.1002/edm2.259,34277983,study_information,,2,Phase of the clinical trial (clinical trial only),,,3,TRUE,ASL,,
10.1002/edm2.259,34277983,study_information,,2,Number of treatment arms (clinical trial only),,,2 or more,TRUE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Treatment name 1,semaglutide,semaglutide 0.5  +  1 mg,semaglutide 0.5  +  1 mg,FALSE,ASL,"No details given regarding the sample size by treatment arms, thus cannot be reported","ESS Semaglutide + Placebo  = 2633
Details on the weighting method = Supplementary material"
10.1002/edm2.259,34277983,methodology,1,,Study 'number(s)' for treatment 1,,,1,TRUE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Treatment name 2,dulaglutide,dulaglutide 1.5 mg,dulaglutide 1.5 mg,FALSE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Study 'number(s)' for treatment 2,,,2,TRUE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Type of population-adjusted indirect comparisons performed,,,MAIC,TRUE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Anchored comparison?,,,Yes,TRUE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Form of the indirect comparison,,,Simple (ie treatments effects extracted from two studies),TRUE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Definition of a single primary outcome for the indirect comparison,,,Yes,TRUE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),"3 point mace (cardiovascular death, non-fatal myocardial infraction, non-fatal stroke)","threeâ€point (3p) mace (major adverse cardiovascular events : cv death, nonâ€fatal myocardial infarction, nonâ€fatal stroke)","3 point mace (cardiovascular death, non-fatal myocardial infraction, non-fatal stroke)",FALSE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Primary outcome: variable type,,,Time-to-event,TRUE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Justification for selecting variables to be included in the adjustment model (in the main text),,,A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion),TRUE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Inclusion of prognostic factors in the adjustment/matching model,,,No,TRUE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Inclusion of treatment-effect modifiers in the adjustment/matching model,,,Yes,TRUE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",No,Yes,No,FALSE,ASL,,
10.1002/edm2.259,34277983,methodology,1,,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),,,No,TRUE,ASL,,
10.1002/edm2.259,34277983,results,1,,Reporting of a weights' distribution evaluation (MAIC),,,"Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials",TRUE,ASL,,
10.1002/edm2.259,34277983,results,1,,Reporting of the list of the covariates adjusted for/matched on,,,Yes,TRUE,ASL,,
10.1002/edm2.259,34277983,results,1,,Number of covariates adjusted for/matched on,,,6,TRUE,ASL,,
10.1002/edm2.259,34277983,results,1,,Covariates adjusted for/matched on in the indirect comparison,,,"Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Comorbidities and medical history (beside pathology/disease of interest in the comparison)",TRUE,ASL,,
10.1002/edm2.259,34277983,results,1,,Primary outcome: treatment effect contrast,,,HR,TRUE,ASL,,
10.1002/edm2.259,34277983,results,1,,Direction of the treatment effect contrast: IPD treatment is:,,,"Numerator if ratio, or left side if difference",TRUE,ASL,,
10.1002/edm2.259,34277983,results,1,,Primary outcome: adjusted treatment effect,,,0.74,TRUE,ASL,,
10.1002/edm2.259,34277983,results,1,,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",,,0.06,TRUE,ASL,,
10.1002/edm2.259,34277983,results,1,,Sample size of the population of interest in the non IPD treatment arm,,4949,NA,FALSE,ASL,,
10.1002/edm2.259,34277983,results,1,,"If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm",,4952,NA,FALSE,ASL,,
10.1002/edm2.259,34277983,results,1,,Initial sample size of the population of interest in the IPD treatment arm,,1648,NA,FALSE,ASL,,
10.1002/edm2.259,34277983,results,1,,"If anchored comparison, initial sample size of the population of interest in the IPD anchor arm",,1649,NA,FALSE,ASL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,Medical Condition of Interest Name,,,unresectable hepatocellular carcinoma,TRUE,ASL,NA,NA
10.1007/s00432-021-03602-w,33745079,general_information,,,Countries of first author affiliations,,,italy,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,Countries of last author affiliations,,,italy,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,"Positions of study investigators (for any authors of the article, any that applies)",,,Academic,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",,,Yes,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,Mentioned sources of funding,No fundings,None,XXXX,FALSE,ASL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",None,Yes,XXXX,FALSE,ASL,,
10.1007/s00432-021-03602-w,33745079,general_information,,,Mention of a systematic review to find the studies to compare treatments of interest,,,No,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,study_information,,1,Patient-level data used,,,Yes,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,study_information,,1,Clinical Trial,,,No,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,study_information,,1,Data source name (only if observational study or clinical trial without NCT),nothing mentioned for the ipd population origin,real-world data,unspecified real-world data,FALSE,ASL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,Patient-level data used,,,No,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,Clinical Trial,,,Yes,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT01908426,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,Phase of the clinical trial (clinical trial only),,,3,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,study_information,,2,Number of treatment arms (clinical trial only),,,2 or more,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Treatment name 1,,,regorafenib,TRUE,ASL,"Concludes on the absence of evidence for the advantage of one over the other because of non significant pvalue. 
No fundings for this research 
**No description whatsoever of the origin of the population that they used**
Cite that the main problem of MAIC analyses are the Will Rogers phenomenon: not clear exactly what they means bby that, and don't show any reference of this phenomenon applied to MAIC. Probably because the comparison of severity groups is not straightforward across studies, but curious that it hasn't been mention anywhere else. To be thought of. 
Don't mention the word unanchored
They don't really give the covariate they adjusted on, so nothing reported
Unadjusted difference reported in supplemental materials, so reported here. But they don't mention that the adjustment did change the difference from SS to NS",Naive comparison's results= from supplementary materials
10.1007/s00432-021-03602-w,33745079,methodology,1,,Study 'number(s)' for treatment 1,,,1,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Treatment name 2,cabozantinib,cabozantinb,cabozantinib,FALSE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Study 'number(s)' for treatment 2,,,2,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Type of population-adjusted indirect comparisons performed,,,MAIC,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Anchored comparison?,,,No,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Form of the indirect comparison,,,Simple (ie treatments effects extracted from two studies),TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Definition of a single primary outcome for the indirect comparison,,,Yes,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),,,overall survival,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Primary outcome: variable type,,,Time-to-event,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Justification for selecting variables to be included in the adjustment model (in the main text),,,"Nothing mentioned, not reported",TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Inclusion of prognostic factors in the adjustment/matching model,,,No discussion (in the main text) of the status of prognostic factors of the variables,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Inclusion of treatment-effect modifiers in the adjustment/matching model,,,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",,,No,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,methodology,1,,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),,,No,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,results,1,,Sample size of the population of interest in the non IPD treatment arm,,,331,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,results,1,,Initial sample size of the population of interest in the IPD treatment arm,,,278,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,results,1,,Reporting of a weights' distribution evaluation (MAIC),,,Not mentioned,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,results,1,,Reporting of the list of the covariates adjusted for/matched on,,,No,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,results,1,,Primary outcome: treatment effect contrast,,,HR,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,results,1,,Direction of the treatment effect contrast: IPD treatment is:,"Numerator if ratio, or left side if difference","Denominator if ratio, or rightside if difference","Denominator if ratio, or rightside if difference",FALSE,ASL,,
10.1007/s00432-021-03602-w,33745079,results,1,,Primary outcome: unadjusted treatment effect,,,0.8,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,results,1,,"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])",,,[0.66;0.97],TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,results,1,,Primary outcome: adjusted treatment effect,,,0.83,TRUE,ASL,,
10.1007/s00432-021-03602-w,33745079,results,1,,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",,,[0.62;1.09],TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,Medical Condition of Interest Name,unresectable hepatocellular carcinoma,hepatocellular carcinoma,XXXX,FALSE,ASL,NA,NA
10.1007/s11523-021-00803-8,33638735,general_information,,,Countries of first author affiliations,,,italy,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,Countries of last author affiliations,,,italy,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,"Positions of study investigators (for any authors of the article, any that applies)",,,Academic,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",,,Not mentioned,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,Mentioned sources of funding,No fundings,No external funding was used in the preparation of this article.,XXXX,FALSE,ASL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",,,Yes,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,general_information,,,Mention of a systematic review to find the studies to compare treatments of interest,,,No,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,study_information,,1,Patient-level data used,,,Yes,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,study_information,,1,Clinical Trial,,,No,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,study_information,,1,Data source name (only if observational study or clinical trial without NCT),455 patients from 12 japanese centers from march 2018 to may 2020,,Multi-center japanese observational cohort,FALSE,ASL,,
10.1007/s11523-021-00803-8,33638735,study_information,,1,Country where the clinical trial/observational study was conducted (international if more than one),,,japan,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,Patient-level data used,,,No,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,Clinical Trial,,,Yes,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,NCT (only for clinical trial registered on clinicaltrials.gov),,,NCT03434379,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,Country where the clinical trial/observational study was conducted (international if more than one),,,international,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,Phase of the clinical trial (clinical trial only),,,3,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,study_information,,2,Number of treatment arms (clinical trial only),,,2 or more,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Treatment name 1,,,lenvatinib,TRUE,ASL,"Short communication: should it be included? 
Say they adjust on treatment effect modifiers only.  Do not mention the word unanchored, just another one of the not so good MAIC of these authors.",Covariates from Table 2
10.1007/s11523-021-00803-8,33638735,methodology,1,,Study 'number(s)' for treatment 1,,,1,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Treatment name 2,,,atezolizumab + bevacizumab,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Study 'number(s)' for treatment 2,,,2,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Type of population-adjusted indirect comparisons performed,,,MAIC,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Anchored comparison?,,,No,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Form of the indirect comparison,,,Simple (ie treatments effects extracted from two studies),TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Definition of a single primary outcome for the indirect comparison,,,Yes,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),,,overall survival,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Primary outcome: variable type,,,Time-to-event,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Justification for selecting variables to be included in the adjustment model (in the main text),,,"Nothing mentioned, not reported",TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Inclusion of prognostic factors in the adjustment/matching model,,,No,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Inclusion of treatment-effect modifiers in the adjustment/matching model,,,Yes,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",,,No,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,methodology,1,,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),,,No,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,results,1,,Sample size of the population of interest in the non IPD treatment arm,478,336,336,FALSE,ASL,,
10.1007/s11523-021-00803-8,33638735,results,1,,Initial sample size of the population of interest in the IPD treatment arm,,,455,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,results,1,,Reporting of a weights' distribution evaluation (MAIC),,,Not mentioned,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,results,1,,Reporting of the list of the covariates adjusted for/matched on,,,Yes,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,results,1,,Number of covariates adjusted for/matched on,,,12,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,results,1,,Covariates adjusted for/matched on in the indirect comparison,,,"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest, Comorbidities and medical history (beside pathology/disease of interest in the comparison)",TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,results,1,,Primary outcome: treatment effect contrast,,,HR,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,results,1,,Direction of the treatment effect contrast: IPD treatment is:,"Numerator if ratio, or left side if difference","Denominator if ratio, or rightside if difference","Denominator if ratio, or rightside if difference",FALSE,ASL,,
10.1007/s11523-021-00803-8,33638735,results,1,,Primary outcome: adjusted treatment effect,,,0.59,TRUE,ASL,,
10.1007/s11523-021-00803-8,33638735,results,1,,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",,,[0.46;0.75],TRUE,ASL,,
