doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1185/03007995.2015.1106934;26455472;study_information;;3;Data source name (only if observational study or clinical trial without NCT);;;rumi et al. (2010);TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;3;Country where the clinical trial/observational study was conducted (international if more than one);;;italy;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;3;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;4;Patient-level data used;;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;4;Clinical Trial;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;4;Data source name (only if observational study or clinical trial without NCT);;;el makhzangy et al. (2009);TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;4;Country where the clinical trial/observational study was conducted (international if more than one);;;egypt;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;4;Number of treatment arms (clinical trial only);;;1;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;5;Patient-level data used;;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;5;Clinical Trial;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;5;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT00421434;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;5;Country where the clinical trial/observational study was conducted (international if more than one);unknown;egypt;egypt;FALSE;;
10.1185/03007995.2015.1106934;26455472;study_information;;5;Phase of the clinical trial (clinical trial only);4;2, 3;2, 3;FALSE;;
10.1185/03007995.2015.1106934;26455472;study_information;;5;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;6;Patient-level data used;;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;6;Clinical Trial;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;6;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT00502099;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;6;Country where the clinical trial/observational study was conducted (international if more than one);;;egypt;TRUE;;
10.1185/03007995.2015.1106934;26455472;study_information;;6;Phase of the clinical trial (clinical trial only);2, 3;4;4;FALSE;;
10.1185/03007995.2015.1106934;26455472;study_information;;6;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Treatment name 1;simeprevir + peginterferon alfa-2a + ribavirin;siméprévir + peginterferon alpha 2a + ribavirin;simeprevir + peginterferon alfa-2a + ribavirin;FALSE;"undertaken in the context of Health Technology Approval   BMI as other
Considering that they adjusted on both prognostic and treatment effect modifiers variables 
Sample size given after matching is likely not an ESS, but still reported in the form";"

BMI = others covariates"
10.1185/03007995.2015.1106934;26455472;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Treatment name 2;peginterferon alfa-2a + ribavirin;peginterferon alfa- 2a + ribavirin;peginterferon alfa-2a + ribavirin;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Study 'number(s)' for treatment 2;;;2;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Anchored comparison?;;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);sustained viral response;percentage of patients achieving sustained viral response (svr;sustained viral response;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Primary outcome: variable type;;;Binary (eg rates);TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Nothing mentioned, not reported;A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;Yes;No discussion (in the main text) of the status of prognostic factors of the variables;No;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;Yes;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;Yes;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Treatment name 1;simeprevir + peginterferon alfa-2a + ribavirin;siméprévir + peginterferon alpha 2a + ribavirin;simeprevir + peginterferon alfa-2a + ribavirin;FALSE;NA;BMI = others covariates
10.1185/03007995.2015.1106934;26455472;methodology;2;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Treatment name 2;peginterferon alfa-2a + ribavirin;peginterferon alpha 2a + ribavirin;peginterferon alfa-2a + ribavirin;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Study 'number(s)' for treatment 2;2;3;3;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Anchored comparison?;;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);sustained viral response;percentage of patients achieving sustained viral response (svr;sustained viral response;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Primary outcome: variable type;;;Binary (eg rates);TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Justification for selecting variables to be included in the adjustment model (in the main text);A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Nothing mentioned, not reported;A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Inclusion of prognostic factors in the adjustment/matching model;Yes;No discussion (in the main text) of the status of prognostic factors of the variables;No;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Inclusion of treatment-effect modifiers in the adjustment/matching model;Yes;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;Yes;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;2;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Treatment name 1;simeprevir + peginterferon alfa-2a + ribavirin;siméprévir + peginterferon alpha 2a + ribavirin;simeprevir + peginterferon alfa-2a + ribavirin;FALSE;NA;NA
10.1185/03007995.2015.1106934;26455472;methodology;3;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Treatment name 2;peginterferon alfa-2a + ribavirin;peginterferon alpha 2a + ribavirin;peginterferon alfa-2a + ribavirin;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Study 'number(s)' for treatment 2;;;4;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Anchored comparison?;;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);sustained viral response;percentage of patients achieving sustained viral response (svr;sustained viral response;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Primary outcome: variable type;;;Binary (eg rates);TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Justification for selecting variables to be included in the adjustment model (in the main text);A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Nothing mentioned, not reported;A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Inclusion of prognostic factors in the adjustment/matching model;Yes;No discussion (in the main text) of the status of prognostic factors of the variables;No;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Inclusion of treatment-effect modifiers in the adjustment/matching model;Yes;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;Yes;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;3;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Treatment name 1;simeprevir + peginterferon alfa-2a + ribavirin;siméprévir + peginterferon alpha 2a + ribavirin;simeprevir + peginterferon alfa-2a + ribavirin;FALSE;NA;NA
10.1185/03007995.2015.1106934;26455472;methodology;4;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Treatment name 2;peginterferon alfa-2a + ribavirin;peginterferon alpha 2a + ribavirin;peginterferon alfa-2a + ribavirin;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Study 'number(s)' for treatment 2;;;5;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Anchored comparison?;;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);sustained viral response;percentage of patients achieving sustained viral response (svr;sustained viral response;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Primary outcome: variable type;;;Binary (eg rates);TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Justification for selecting variables to be included in the adjustment model (in the main text);A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Nothing mentioned, not reported;A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Inclusion of prognostic factors in the adjustment/matching model;Yes;No discussion (in the main text) of the status of prognostic factors of the variables;No;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Inclusion of treatment-effect modifiers in the adjustment/matching model;Yes;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;Yes;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;4;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Treatment name 1;simeprevir + peginterferon alfa-2a + ribavirin;siméprévir + peginterferon alpha 2a + ribavirin;simeprevir + peginterferon alfa-2a + ribavirin;FALSE;NA;NA
10.1185/03007995.2015.1106934;26455472;methodology;5;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Treatment name 2;peginterferon alfa-2a + ribavirin;peginterferon alpha 2a + ribavirin;peginterferon alfa-2a + ribavirin;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Study 'number(s)' for treatment 2;;;6;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Anchored comparison?;;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);sustained viral response;percentage of patients achieving sustained viral response (svr;sustained viral response;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Primary outcome: variable type;;;Binary (eg rates);TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Justification for selecting variables to be included in the adjustment model (in the main text);A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Nothing mentioned, not reported;A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Inclusion of prognostic factors in the adjustment/matching model;Yes;No discussion (in the main text) of the status of prognostic factors of the variables;No;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Inclusion of treatment-effect modifiers in the adjustment/matching model;Yes;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;Yes;FALSE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;methodology;5;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;30;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;1;;Initial sample size of the population of interest in the IPD treatment arm;30;35;35;FALSE;;
10.1185/03007995.2015.1106934;26455472;results;1;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;29;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;1;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;1;;Number of covariates adjusted for/matched on;;;5;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;1;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Other(s);TRUE;;
10.1185/03007995.2015.1106934;26455472;results;1;;Primary outcome: treatment effect contrast;;;OR;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;1;;Primary outcome: adjusted treatment effect;;;3.28;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;2;;Sample size of the population of interest in the non IPD treatment arm;;;18;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;2;;Initial sample size of the population of interest in the IPD treatment arm;30;35;35;FALSE;;
10.1185/03007995.2015.1106934;26455472;results;2;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;15;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;2;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;2;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;2;;Number of covariates adjusted for/matched on;;;5;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;2;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Other(s);TRUE;;
10.1185/03007995.2015.1106934;26455472;results;2;;Primary outcome: treatment effect contrast;;;OR;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;2;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;2;;Primary outcome: adjusted treatment effect;;;4.26;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;3;;Sample size of the population of interest in the non IPD treatment arm;;;95;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;3;;Initial sample size of the population of interest in the IPD treatment arm;30;31;30;FALSE;;
10.1185/03007995.2015.1106934;26455472;results;3;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;14;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;3;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;3;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;3;;Number of covariates adjusted for/matched on;;;2;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;3;;Covariates adjusted for/matched on in the indirect comparison;;;Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease);TRUE;;
10.1185/03007995.2015.1106934;26455472;results;3;;Primary outcome: treatment effect contrast;;;OR;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;3;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;3;;Primary outcome: adjusted treatment effect;;;10.02;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;4;;Sample size of the population of interest in the non IPD treatment arm;;;40;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;4;;Initial sample size of the population of interest in the IPD treatment arm;30;35;35;FALSE;;
10.1185/03007995.2015.1106934;26455472;results;4;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;26;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;4;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;4;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;4;;Number of covariates adjusted for/matched on;;;2;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;4;;Covariates adjusted for/matched on in the indirect comparison;;;Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease);TRUE;;
10.1185/03007995.2015.1106934;26455472;results;4;;Primary outcome: treatment effect contrast;;;OR;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;4;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;4;;Primary outcome: adjusted treatment effect;;;6.69;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;4;;If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm;NA;;XXXX;FALSE;;
10.1185/03007995.2015.1106934;26455472;results;5;;Sample size of the population of interest in the non IPD treatment arm;;;109;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;5;;Initial sample size of the population of interest in the IPD treatment arm;30;19;19;FALSE;;
10.1185/03007995.2015.1106934;26455472;results;5;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;17;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;5;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;5;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;5;;Number of covariates adjusted for/matched on;;;2;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;5;;Covariates adjusted for/matched on in the indirect comparison;;;Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease);TRUE;;
10.1185/03007995.2015.1106934;26455472;results;5;;Primary outcome: treatment effect contrast;;;OR;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;5;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.1185/03007995.2015.1106934;26455472;results;5;;Primary outcome: adjusted treatment effect;;;5.43;TRUE;;
