doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1007/s12325-021-01853-0;34368918;results;2;;Primary outcome: unadjusted treatment effect;;;0.07;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;2;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;"[-3.09;3.23]";TRUE;;
10.1007/s12325-021-01853-0;34368918;results;2;;Primary outcome: adjusted treatment effect;;;0.01;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;2;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"[-2.36;2.37]";0.99;"[-2.36;2.37]";FALSE;;
10.1007/s12325-021-01853-0;34368918;results;3;;Sample size of the population of interest in the non IPD treatment arm;;;118;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;Initial sample size of the population of interest in the IPD treatment arm;;;146;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;123.6;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;Number of covariates adjusted for/matched on;;;4;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Race/ethnicity, Other(s);TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;Primary outcome: treatment effect contrast;;;RR;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;Primary outcome: unadjusted treatment effect;;;1.14;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;"[0.82;1.57]";TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;Primary outcome: adjusted treatment effect;;;1.18;TRUE;;
10.1007/s12325-021-01853-0;34368918;results;3;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"[0.85;1.65]";0.32;"[0.85;1.65]";FALSE;;
