doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.2217/fon-2021-1102;35232230;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;;
10.2217/fon-2021-1102;35232230;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;No discussion (in the main text) of the status of prognostic factors of the variables;Yes;Yes;FALSE;;
10.2217/fon-2021-1102;35232230;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;Yes;Yes;FALSE;;
10.2217/fon-2021-1102;35232230;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Treatment name 1;;;crizotinib;TRUE;NA;Smoking status = other
10.2217/fon-2021-1102;35232230;methodology;2;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Treatment name 2;;;crizotinib;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Study 'number(s)' for treatment 2;;;5;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Type of population-adjusted indirect comparisons performed;;;STC;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Anchored comparison?;;;No;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);progression free survival;progression-free survival;progression-free survival;FALSE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Primary outcome: variable type;;;Time-to-event;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Justification for selecting variables to be included in the adjustment model (in the main text);Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;2;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Treatment name 1;;;crizotinib;TRUE;NA;Smoking status = other
10.2217/fon-2021-1102;35232230;methodology;3;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Treatment name 2;;;crizotinib;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Study 'number(s)' for treatment 2;;;6;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Type of population-adjusted indirect comparisons performed;;;STC;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Anchored comparison?;;;No;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;overall survival;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Primary outcome: variable type;;;Time-to-event;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Justification for selecting variables to be included in the adjustment model (in the main text);Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.2217/fon-2021-1102;35232230;methodology;3;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;No;No;FALSE;;
10.2217/fon-2021-1102;35232230;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;161;TRUE;;
10.2217/fon-2021-1102;35232230;results;1;;Initial sample size of the population of interest in the IPD treatment arm;;;53;TRUE;;
10.2217/fon-2021-1102;35232230;results;1;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;53;TRUE;;
10.2217/fon-2021-1102;35232230;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.2217/fon-2021-1102;35232230;results;1;;Number of covariates adjusted for/matched on;;;4;TRUE;;
10.2217/fon-2021-1102;35232230;results;1;;Covariates adjusted for/matched on in the indirect comparison;Age, Sex, Comorbidities and medical history (beside pathology/disease of interest in the comparison), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...);Age, Sex, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Other(s);Age, Sex, Comorbidities and medical history (beside pathology/disease of interest in the comparison), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...);FALSE;;
10.2217/fon-2021-1102;35232230;results;1;;Primary outcome: treatment effect contrast;;;RR;TRUE;;
10.2217/fon-2021-1102;35232230;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.2217/fon-2021-1102;35232230;results;1;;Primary outcome: unadjusted treatment effect;;;1.07;TRUE;;
10.2217/fon-2021-1102;35232230;results;1;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);"[0.88;1.31]";[0.88–1.31];"[0.88;1.31]";FALSE;;
10.2217/fon-2021-1102;35232230;results;1;;Primary outcome: adjusted treatment effect;;;1.04;TRUE;;
10.2217/fon-2021-1102;35232230;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"[0.85;1.28]";[0.85–1.28];"[0.85;1.28]";FALSE;;
10.2217/fon-2021-1102;35232230;results;2;;Sample size of the population of interest in the non IPD treatment arm;;;69;TRUE;;
10.2217/fon-2021-1102;35232230;results;2;;Initial sample size of the population of interest in the IPD treatment arm;;;53;TRUE;;
10.2217/fon-2021-1102;35232230;results;2;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;53;TRUE;;
10.2217/fon-2021-1102;35232230;results;2;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.2217/fon-2021-1102;35232230;results;2;;Number of covariates adjusted for/matched on;;;2;TRUE;;
10.2217/fon-2021-1102;35232230;results;2;;Covariates adjusted for/matched on in the indirect comparison;Other(s), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...);Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Other(s);Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Other(s);FALSE;;
10.2217/fon-2021-1102;35232230;results;2;;Primary outcome: treatment effect contrast;Median difference;Means difference;Median difference;FALSE;;
10.2217/fon-2021-1102;35232230;results;2;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.2217/fon-2021-1102;35232230;results;2;;Primary outcome: unadjusted treatment effect;;;10.8;TRUE;;
10.2217/fon-2021-1102;35232230;results;2;;Primary outcome: adjusted treatment effect;;;8.3;TRUE;;
10.2217/fon-2021-1102;35232230;results;2;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"0.26;16.94";"[0.26;16.94]";"[0.26;16.94]";FALSE;;
10.2217/fon-2021-1102;35232230;results;3;;Sample size of the population of interest in the non IPD treatment arm;;;38;TRUE;;
10.2217/fon-2021-1102;35232230;results;3;;Initial sample size of the population of interest in the IPD treatment arm;;;53;TRUE;;
10.2217/fon-2021-1102;35232230;results;3;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;53;TRUE;;
10.2217/fon-2021-1102;35232230;results;3;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.2217/fon-2021-1102;35232230;results;3;;Number of covariates adjusted for/matched on;;;4;TRUE;;
10.2217/fon-2021-1102;35232230;results;3;;Covariates adjusted for/matched on in the indirect comparison;Age, Sex, Past treatments for the disease of interest, Other(s);Age, Sex, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Other(s);Age, Sex, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Comorbidities and medical history (beside pathology/disease of interest in the comparison);FALSE;;
10.2217/fon-2021-1102;35232230;results;3;;Primary outcome: treatment effect contrast;Median difference;Means difference;Median difference;FALSE;;
10.2217/fon-2021-1102;35232230;results;3;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.2217/fon-2021-1102;35232230;results;3;;Primary outcome: unadjusted treatment effect;;;15.2;TRUE;;
10.2217/fon-2021-1102;35232230;results;3;;Primary outcome: adjusted treatment effect;;;-10.5;TRUE;;
10.2217/fon-2021-1102;35232230;results;3;;Reporting of a weights' distribution evaluation (MAIC);;Not mentioned;Not mentioned;FALSE;;
