doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1016/j.jtho.2016.05.029;27288979;methodology;1;;Form of the indirect comparison;;;Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate);TRUE;;
10.1016/j.jtho.2016.05.029;27288979;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;overall survival;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;methodology;1;;Primary outcome: variable type;;;Time-to-event;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);Nothing mentioned, not reported;A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);FALSE;;
10.1016/j.jtho.2016.05.029;27288979;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;Yes;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;Yes;FALSE;;
10.1016/j.jtho.2016.05.029;27288979;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;557;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;Initial sample size of the population of interest in the IPD treatment arm;;;189;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;143;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;Number of covariates adjusted for/matched on;;;6;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;Primary outcome: treatment effect contrast;;;HR;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;Primary outcome: unadjusted treatment effect;;0.49;0.49;FALSE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;<0.001;"[0.33;0.74]";FALSE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;Primary outcome: adjusted treatment effect;;;0.59;TRUE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"[0.46;0.75]";<0.001;"[0.46;0.75]";FALSE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;If anchored comparison, initial sample size of the population of interest in the IPD anchor arm;na;;;FALSE;;
10.1016/j.jtho.2016.05.029;27288979;results;1;;"If anchored comparison, effective sample size after reweighting for MAIC; or sample size used in the regression model for STC in the IPD anchor arm";na;;;FALSE;;
