doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1080/10428194.2021.1913143;33896344;methodology;1;NA;Justification for selecting variables to be included in the adjustment model (in the main text);Nothing mentioned, not reported;Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);FALSE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;1;NA;Inclusion of prognostic factors in the adjustment/matching model;NA;NA;Yes;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;1;NA;Inclusion of treatment-effect modifiers in the adjustment/matching model;NA;NA;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;1;NA;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);NA;NA;No;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;1;NA;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);NA;NA;No;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Treatment name 1;idecabtagene vicleucel;idecabtagene + vicleucel;idecabtagene + vicleucel;FALSE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Study 'number(s)' for treatment 1;NA;NA;1;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Treatment name 2;NA;NA;belantamab mafodotin;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Study 'number(s)' for treatment 2;NA;NA;3;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Type of population-adjusted indirect comparisons performed;NA;NA;MAIC;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Anchored comparison?;NA;NA;No;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Form of the indirect comparison;NA;NA;Simple (ie treatments effects extracted from two studies);TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Definition of a single primary outcome for the indirect comparison;NA;NA;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);NA;NA;overall response rate;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Primary outcome: variable type;NA;NA;Binary (eg rates);TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Justification for selecting variables to be included in the adjustment model (in the main text);Nothing mentioned, not reported;Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);FALSE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Inclusion of prognostic factors in the adjustment/matching model;NA;NA;Yes;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Inclusion of treatment-effect modifiers in the adjustment/matching model;NA;NA;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);NA;NA;No;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;methodology;2;NA;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);NA;NA;No;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;Sample size of the population of interest in the non IPD treatment arm;NA;NA;122;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;Initial sample size of the population of interest in the IPD treatment arm;NA;NA;128;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC;NA;NA;56;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;Reporting of a weights' distribution evaluation (MAIC);NA;NA;Not mentioned;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;Reporting of the list of the covariates adjusted for/matched on;NA;NA;Yes;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;Number of covariates adjusted for/matched on;5;6;6;FALSE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;Covariates adjusted for/matched on in the indirect comparison;NA;NA;Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Past treatments for the disease of interest;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;Primary outcome: treatment effect contrast;NA;NA;OR;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;Direction of the treatment effect contrast: IPD treatment is:;NA;NA;Numerator if ratio, or left side if difference;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;Primary outcome: unadjusted treatment effect;NA;NA;7.78;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);NA;NA;"[4.43;13.65]";TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;Primary outcome: adjusted treatment effect;NA;NA;7.74;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;1;NA;p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;NA;NA;"[3.83;15.62]";TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;Sample size of the population of interest in the non IPD treatment arm;NA;NA;97;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;Initial sample size of the population of interest in the IPD treatment arm;NA;NA;128;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC;NA;NA;45;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;Reporting of a weights' distribution evaluation (MAIC);NA;NA;Not mentioned;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;Reporting of the list of the covariates adjusted for/matched on;NA;NA;Yes;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;Number of covariates adjusted for/matched on;NA;NA;6;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;Covariates adjusted for/matched on in the indirect comparison;NA;NA;Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Past treatments for the disease of interest;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;Primary outcome: treatment effect contrast;NA;NA;OR;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;Direction of the treatment effect contrast: IPD treatment is:;NA;NA;Numerator if ratio, or left side if difference;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;Primary outcome: unadjusted treatment effect;NA;NA;6.17;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);[3.15;NA;"[3.45;11.05]";FALSE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;Primary outcome: adjusted treatment effect;NA;NA;5.12;TRUE;NA;NA
10.1080/10428194.2021.1913143;33896344;results;2;NA;p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;NA;NA;"[2.35;11.13]";TRUE;NA;NA
