doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1177/17588359211049639;34616492;methodology;2;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;;
10.1177/17588359211049639;34616492;methodology;2;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1177/17588359211049639;34616492;methodology;2;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Treatment name 1;bevacizumab + olaparib;olaparib + bevacizumab;olaparib + bevacizumab;FALSE;NA;"HRD-positive population

Say seven variables were matched on but give 8 variables in table 1"
10.1177/17588359211049639;34616492;methodology;3;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Treatment name 2;placebo;niraparib;placebo;FALSE;;
10.1177/17588359211049639;34616492;methodology;3;;Study 'number(s)' for treatment 2;;;2;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Anchored comparison?;;;No;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;progression-free survival;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Primary outcome: variable type;;;Time-to-event;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Status of prognostic factor/treatment effect modified assessed in the IPD dataset;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1177/17588359211049639;34616492;methodology;3;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Treatment name 1;placebo + bevacizumab;bevacizumab + placebo;placebo + bevacizumab;FALSE;NA;"HRD-positive population

Say seven variable were matched on but give 8 variables in table 1"
10.1177/17588359211049639;34616492;methodology;4;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Treatment name 2;placebo;niraparib;placebo;FALSE;;
10.1177/17588359211049639;34616492;methodology;4;;Study 'number(s)' for treatment 2;;;2;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Anchored comparison?;;;No;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;progression-free survival;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Primary outcome: variable type;;;Time-to-event;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Status of prognostic factor/treatment effect modified assessed in the IPD dataset;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1177/17588359211049639;34616492;methodology;4;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1177/17588359211049639;34616492;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;487;TRUE;;
10.1177/17588359211049639;34616492;results;1;;Initial sample size of the population of interest in the IPD treatment arm;;;399;TRUE;;
10.1177/17588359211049639;34616492;results;1;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;358;TRUE;;
10.1177/17588359211049639;34616492;results;1;;Reporting of a weights' distribution evaluation (MAIC);;;Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials;TRUE;;
10.1177/17588359211049639;34616492;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1177/17588359211049639;34616492;results;1;;Number of covariates adjusted for/matched on;;;8;TRUE;;
10.1177/17588359211049639;34616492;results;1;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest;TRUE;;
10.1177/17588359211049639;34616492;results;1;;Primary outcome: treatment effect contrast;;;HR;TRUE;;
10.1177/17588359211049639;34616492;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.1177/17588359211049639;34616492;results;1;;Primary outcome: adjusted treatment effect;;;0.57;TRUE;;
10.1177/17588359211049639;34616492;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;"[0.47;0.69]";TRUE;;
10.1177/17588359211049639;34616492;results;2;;Sample size of the population of interest in the non IPD treatment arm;;;487;TRUE;;
10.1177/17588359211049639;34616492;results;2;;Initial sample size of the population of interest in the IPD treatment arm;;;196;TRUE;;
10.1177/17588359211049639;34616492;results;2;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;174;TRUE;;
10.1177/17588359211049639;34616492;results;2;;Reporting of a weights' distribution evaluation (MAIC);;;Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials;TRUE;;
10.1177/17588359211049639;34616492;results;2;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1177/17588359211049639;34616492;results;2;;Number of covariates adjusted for/matched on;;;8;TRUE;;
10.1177/17588359211049639;34616492;results;2;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest;TRUE;;
10.1177/17588359211049639;34616492;results;2;;Primary outcome: treatment effect contrast;;;HR;TRUE;;
10.1177/17588359211049639;34616492;results;2;;Direction of the treatment effect contrast: IPD treatment is:;;;Denominator if ratio, or rightside if difference;TRUE;;
10.1177/17588359211049639;34616492;results;2;;Primary outcome: adjusted treatment effect;;;1.07;TRUE;;
10.1177/17588359211049639;34616492;results;2;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;"[0.87;1.32]";TRUE;;
10.1177/17588359211049639;34616492;results;3;;Sample size of the population of interest in the non IPD treatment arm;246;247;246;FALSE;;
10.1177/17588359211049639;34616492;results;3;;Initial sample size of the population of interest in the IPD treatment arm;399;177;399;FALSE;;
10.1177/17588359211049639;34616492;results;3;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";358;164;358;FALSE;;
10.1177/17588359211049639;34616492;results;3;;Reporting of a weights' distribution evaluation (MAIC);;;Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials;TRUE;;
10.1177/17588359211049639;34616492;results;3;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1177/17588359211049639;34616492;results;3;;Number of covariates adjusted for/matched on;8;7;8;FALSE;;
10.1177/17588359211049639;34616492;results;3;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest;TRUE;;
10.1177/17588359211049639;34616492;results;3;;Primary outcome: treatment effect contrast;;;HR;TRUE;;
10.1177/17588359211049639;34616492;results;3;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.1177/17588359211049639;34616492;results;3;;Primary outcome: adjusted treatment effect;0.33;0.57;0.33;FALSE;;
10.1177/17588359211049639;34616492;results;3;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"[0.26;0.42]";"[0.41;0.79]";"[0.26;0.42]";FALSE;;
10.1177/17588359211049639;34616492;results;4;;Sample size of the population of interest in the non IPD treatment arm;246;247;246;FALSE;;
10.1177/17588359211049639;34616492;results;4;;Initial sample size of the population of interest in the IPD treatment arm;196;89;196;FALSE;;
10.1177/17588359211049639;34616492;results;4;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";174;79;174;FALSE;;
10.1177/17588359211049639;34616492;results;4;;Reporting of a weights' distribution evaluation (MAIC);;;Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials;TRUE;;
10.1177/17588359211049639;34616492;results;4;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1177/17588359211049639;34616492;results;4;;Number of covariates adjusted for/matched on;8;7;8;FALSE;;
10.1177/17588359211049639;34616492;results;4;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest;TRUE;;
10.1177/17588359211049639;34616492;results;4;;Primary outcome: treatment effect contrast;;;HR;TRUE;;
10.1177/17588359211049639;34616492;results;4;;Direction of the treatment effect contrast: IPD treatment is:;Numerator if ratio, or left side if difference;Denominator if ratio, or rightside if difference;Numerator if ratio, or left side if difference;FALSE;;
10.1177/17588359211049639;34616492;results;4;;Primary outcome: adjusted treatment effect;0.55;0.7;0.55;FALSE;;
10.1177/17588359211049639;34616492;results;4;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"[0.43;0.70]";"[0.51;0.97]";"[0.43;0.70]";FALSE;;
