"doi";"PMID";"section";"ITC num";"Ind studies num";"questions";"reviewer 1";"reviewer 2";"decision";"identical";"Notes reviewer 1";"Notes reviewer 2"
"10.2147/cmar.s325043";"34754238";"methodology";"1";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"";"";"No";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"1";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"";"";"No";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Treatment name 1";"";"";"placebo + fulvestrant";TRUE;NA;NA
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Study 'number(s)' for treatment 1";"";"";"1";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Treatment name 2";"";"";"letrozole";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Study 'number(s)' for treatment 2";"";"";"2";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Type of population-adjusted indirect comparisons performed";"";"";"MAIC";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Anchored comparison?";"";"";"No";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Form of the indirect comparison";"";"";"Simple (ie treatments effects extracted from two studies)";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Definition of a single primary outcome for the indirect comparison";"";"";"No primary outcome defined, or multiple primary outcomes without any clear distinction between them";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"";"";"progression-free survival";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Primary outcome: variable type";"";"";"Time-to-event";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"";"";"Nothing mentioned, not reported";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Inclusion of prognostic factors in the adjustment/matching model";"";"";"No discussion (in the main text) of the status of prognostic factors of the variables";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"";"";"No discussion (in the main text) of the status of treatment-effect modifiers of the variables";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"";"";"No";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"methodology";"2";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"";"";"No";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"Sample size of the population of interest in the non IPD treatment arm";"";"";"84";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"Initial sample size of the population of interest in the IPD treatment arm";"";"";"329";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"";"";"221";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"Reporting of a weights' distribution evaluation (MAIC)";"";"";"Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"Reporting of the list of the covariates adjusted for/matched on";"";"";"Yes";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"Number of covariates adjusted for/matched on";"";"";"7";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"Covariates adjusted for/matched on in the indirect comparison";"";"";"Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"Primary outcome: treatment effect contrast";"";"";"HR";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"Direction of the treatment effect contrast: IPD treatment is:";"";"";"Numerator if ratio, or left side if difference";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"Primary outcome: unadjusted treatment effect";"";"";"0.83";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])";"";"";"0.2838";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"Primary outcome: adjusted treatment effect";"";"";"0.77";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"1";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"";"";"0.1553";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"Sample size of the population of interest in the non IPD treatment arm";"";"";"81";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"Initial sample size of the population of interest in the IPD treatment arm";"";"";"178";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"";"";"117";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"Reporting of a weights' distribution evaluation (MAIC)";"";"";"Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"Reporting of the list of the covariates adjusted for/matched on";"";"";"Yes";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"Number of covariates adjusted for/matched on";"";"";"7";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"Covariates adjusted for/matched on in the indirect comparison";"";"";"Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"Primary outcome: treatment effect contrast";"";"";"HR";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"Direction of the treatment effect contrast: IPD treatment is:";"";"";"Numerator if ratio, or left side if difference";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"Primary outcome: unadjusted treatment effect";"";"";"0.66";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])";"";"";"0.0094";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"Primary outcome: adjusted treatment effect";"";"";"0.58";TRUE;"";""
"10.2147/cmar.s325043";"34754238";"results";"2";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"";"";"0.0019";TRUE;"";""
