doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1183/13993003.01393-2018;30309978;study_information;NA;4;Clinical Trial;NA;NA;Yes;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;study_information;NA;4;NCT (only for clinical trial registered on clinicaltrials.gov);NA;NA;NCT01000506;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;study_information;NA;4;Country where the clinical trial/observational study was conducted (international if more than one);NA;NA;international;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;study_information;NA;4;Phase of the clinical trial (clinical trial only);NA;NA;2;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;study_information;NA;4;Number of treatment arms (clinical trial only);NA;NA;2 or more;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Treatment name 1;NA;NA;benralizumab;TRUE;"Report that one of the conducted MAIC results (versus reslizumab) were not presented because of too small ESS (20, a 99% reduction). That specific ITC has been conducted in the context of a NMA, with conclusion for the superiority of reslizumab, whereas it appears that baseline characterstics, namely baseline disease severity significantly diverge between the compared studies. 
For N IPD no details (959 total) and numbers of table 1 and 2 don't add up 
ESS benralizumab + placebo = 639
";"mean BMI = other covariates

Effectif Benralizumab + placebo = 959
ESS  Benralizumab + placebo = 639"
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Study 'number(s)' for treatment 1;NA;NA;"1;2";TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Treatment name 2;NA;NA;mepolizumab;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Study 'number(s)' for treatment 2;NA;NA;"3;4";TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Type of population-adjusted indirect comparisons performed;NA;NA;MAIC;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Anchored comparison?;NA;NA;Yes;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Form of the indirect comparison;NA;NA;Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate);TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Definition of a single primary outcome for the indirect comparison;NA;NA;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);NA;NA;annual rate of clinically significant exacerbations;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Primary outcome: variable type;NA;NA;Binary (eg rates);TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Justification for selecting variables to be included in the adjustment model (in the main text);Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);FALSE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Inclusion of prognostic factors in the adjustment/matching model;NA;NA;No;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Inclusion of treatment-effect modifiers in the adjustment/matching model;NA;NA;Yes;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);No;Yes;No;FALSE;NA;NA
10.1183/13993003.01393-2018;30309978;methodology;1;NA;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);NA;NA;No;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;Sample size of the population of interest in the non IPD treatment arm;NA;NA;538;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm;NA;NA;346;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;Reporting of a weights' distribution evaluation (MAIC);NA;NA;Not mentioned;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;Reporting of the list of the covariates adjusted for/matched on;NA;NA;Yes;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;Number of covariates adjusted for/matched on;NA;NA;7;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;Covariates adjusted for/matched on in the indirect comparison;NA;NA;Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Past treatments for the disease of interest, Other(s);TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;Primary outcome: treatment effect contrast;NA;NA;RR;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;Direction of the treatment effect contrast: IPD treatment is:;NA;NA;Numerator if ratio, or left side if difference;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;Primary outcome: unadjusted treatment effect;NA;NA;1.06;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);0.5533;0.5553;0.5553;FALSE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;Primary outcome: adjusted treatment effect;NA;NA;0.94;TRUE;NA;NA
10.1183/13993003.01393-2018;30309978;results;1;NA;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";NA;NA;0.5207;TRUE;NA;NA
