doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1111/jdv.15369;30472749;study_information;NA;7;Country where the clinical trial/observational study was conducted (international if more than one);NA;italy;XXXX;FALSE;NA;NA
10.1111/jdv.15369;30472749;study_information;NA;8;Patient-level data used;NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;study_information;NA;8;Clinical Trial;NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;study_information;NA;8;Data source name (only if observational study or clinical trial without NCT);NA;NA;inzinger et al. (2013);TRUE;NA;NA
10.1111/jdv.15369;30472749;study_information;NA;8;Country where the clinical trial/observational study was conducted (international if more than one);NA;austria;XXXX;FALSE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Treatment name 1;NA;NA;calcipotriol + betamethasone dipropionate aerosol foam;TRUE;NA;"Studies 1 to 5   No statistics were calculated : Authors calculated the responders rate to Cal/BD foam before and after the MAIC 
+ equality test with the comparator

BMI = others"
10.1111/jdv.15369;30472749;methodology;1;NA;Study 'number(s)' for treatment 1;NA;NA;"1;2;3;4";TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Treatment name 2;NA;NA;apremilast;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Study 'number(s)' for treatment 2;NA;NA;5;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Type of population-adjusted indirect comparisons performed;NA;NA;MAIC;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Anchored comparison?;NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Form of the indirect comparison;NA;NA;Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate);TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Definition of a single primary outcome for the indirect comparison;Yes;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;Yes;FALSE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);hysician’s global assessment 0/1 response;physician global assessment (pga) 0/1 responders rate;physician global assessment (pga) 0/1 responders rate;FALSE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Primary outcome: variable type;NA;NA;Binary (eg rates);TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Justification for selecting variables to be included in the adjustment model (in the main text);Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Status of prognostic factor/treatment effect modified assessed in the IPD dataset;Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Inclusion of prognostic factors in the adjustment/matching model;NA;NA;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Inclusion of treatment-effect modifiers in the adjustment/matching model;NA;NA;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;1;NA;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Treatment name 1;NA;NA;calcipotriol + betamethasone dipropionate aerosol foam;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Study 'number(s)' for treatment 1;NA;NA;"1;2;3;4";TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Treatment name 2;NA;NA;methotrexate;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Study 'number(s)' for treatment 2;NA;NA;6;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Type of population-adjusted indirect comparisons performed;NA;NA;MAIC;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Anchored comparison?;NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Form of the indirect comparison;NA;NA;Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate);TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Definition of a single primary outcome for the indirect comparison;NA;NA;Yes;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);pasi 75 locf;psoriasis area severity index (pasi) 75 responders rate;psoriasis area severity index (pasi) 75 responders rate;FALSE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Primary outcome: variable type;NA;NA;Binary (eg rates);TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Justification for selecting variables to be included in the adjustment model (in the main text);Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Status of prognostic factor/treatment effect modified assessed in the IPD dataset;Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Inclusion of prognostic factors in the adjustment/matching model;NA;NA;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Inclusion of treatment-effect modifiers in the adjustment/matching model;NA;NA;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;2;NA;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Treatment name 1;NA;NA;calcipotriol + betamethasone dipropionate aerosol foam;TRUE;NA;BMI = others
10.1111/jdv.15369;30472749;methodology;3;NA;Study 'number(s)' for treatment 1;NA;NA;"1;2;3;4";TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Treatment name 2;NA;NA;acitretin;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Study 'number(s)' for treatment 2;NA;NA;7;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Type of population-adjusted indirect comparisons performed;NA;NA;MAIC;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Anchored comparison?;NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Form of the indirect comparison;NA;NA;Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate);TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Definition of a single primary outcome for the indirect comparison;NA;NA;Yes;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);pasi 75 locf;psoriasis area severity index (pasi) 75 responders rate;psoriasis area severity index (pasi) 75 responders rate;FALSE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Primary outcome: variable type;NA;NA;Binary (eg rates);TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Justification for selecting variables to be included in the adjustment model (in the main text);NA;NA;Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Inclusion of prognostic factors in the adjustment/matching model;NA;NA;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Inclusion of treatment-effect modifiers in the adjustment/matching model;NA;NA;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;3;NA;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Treatment name 1;NA;NA;calcipotriol + betamethasone dipropionate aerosol foam;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Study 'number(s)' for treatment 1;NA;NA;"1;2;3;4";TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Treatment name 2;NA;NA;fumaric acid esters;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Study 'number(s)' for treatment 2;NA;NA;8;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Type of population-adjusted indirect comparisons performed;NA;NA;MAIC;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Anchored comparison?;NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Form of the indirect comparison;NA;NA;Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate);TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Definition of a single primary outcome for the indirect comparison;NA;NA;Yes;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);pasi 75 locf;psoriasis area severity index (pasi) 75 responders rate;psoriasis area severity index (pasi) 75 responders rate;FALSE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Primary outcome: variable type;NA;NA;Binary (eg rates);TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Justification for selecting variables to be included in the adjustment model (in the main text);NA;NA;Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Inclusion of prognostic factors in the adjustment/matching model;NA;NA;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Inclusion of treatment-effect modifiers in the adjustment/matching model;NA;NA;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;methodology;4;NA;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);NA;NA;No;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;1;NA;Sample size of the population of interest in the non IPD treatment arm;NA;NA;148;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;1;NA;Initial sample size of the population of interest in the IPD treatment arm;NA;NA;748;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;1;NA;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";NA;NA;640;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;1;NA;Reporting of a weights' distribution evaluation (MAIC);NA;NA;Yes, mentions that the weights distribution has been studied, but weights distribution not reported;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;1;NA;Reporting of the list of the covariates adjusted for/matched on;NA;NA;Yes;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;1;NA;Number of covariates adjusted for/matched on;NA;NA;3;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;1;NA;Covariates adjusted for/matched on in the indirect comparison;NA;NA;Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Past treatments for the disease of interest, Other(s);TRUE;NA;NA
10.1111/jdv.15369;30472749;results;1;NA;Primary outcome: treatment effect contrast;Proportions difference;No statistics were calculated;Proportions difference;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;1;NA;Direction of the treatment effect contrast: IPD treatment is:;Numerator if ratio, or left side if difference;NA;Numerator if ratio, or left side if difference;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;1;NA;Primary outcome: adjusted treatment effect;20.3;NA;22.3;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;1;NA;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";<0.001;NA;<0.001;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;2;NA;Sample size of the population of interest in the non IPD treatment arm;NA;NA;218;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;2;NA;Initial sample size of the population of interest in the IPD treatment arm;NA;NA;749;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;2;NA;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";NA;NA;633;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;2;NA;Reporting of a weights' distribution evaluation (MAIC);NA;NA;Yes, mentions that the weights distribution has been studied, but weights distribution not reported;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;2;NA;Reporting of the list of the covariates adjusted for/matched on;NA;NA;Yes;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;2;NA;Number of covariates adjusted for/matched on;2;1;2;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;2;NA;Covariates adjusted for/matched on in the indirect comparison;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease);Age;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease);FALSE;NA;NA
10.1111/jdv.15369;30472749;results;2;NA;Primary outcome: treatment effect contrast;Proportions difference;No statistics were calculated;Proportions difference;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;2;NA;Direction of the treatment effect contrast: IPD treatment is:;Numerator if ratio, or left side if difference;NA;Numerator if ratio, or left side if difference;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;2;NA;Primary outcome: adjusted treatment effect;17.3;NA;17.3;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;2;NA;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";<0.001;NA;<0.001;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;3;NA;Sample size of the population of interest in the non IPD treatment arm;NA;NA;41;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;3;NA;Initial sample size of the population of interest in the IPD treatment arm;NA;NA;748;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;3;NA;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";NA;NA;102;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;3;NA;Reporting of a weights' distribution evaluation (MAIC);NA;NA;Yes, mentions that the weights distribution has been studied, but weights distribution not reported;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;3;NA;Reporting of the list of the covariates adjusted for/matched on;NA;NA;Yes;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;3;NA;Number of covariates adjusted for/matched on;NA;NA;4;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;3;NA;Covariates adjusted for/matched on in the indirect comparison;NA;NA;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Other(s);TRUE;NA;NA
10.1111/jdv.15369;30472749;results;3;NA;Primary outcome: treatment effect contrast;Proportions difference;No statistics were calculated;Proportions difference;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;3;NA;Direction of the treatment effect contrast: IPD treatment is:;Numerator if ratio, or left side if difference;NA;Numerator if ratio, or left side if difference;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;3;NA;Primary outcome: adjusted treatment effect;19.2;NA;19.2;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;3;NA;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";0.009;NA;0.009;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;4;NA;Sample size of the population of interest in the non IPD treatment arm;NA;NA;115;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;4;NA;Initial sample size of the population of interest in the IPD treatment arm;NA;NA;749;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;4;NA;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";NA;NA;224;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;4;NA;Reporting of a weights' distribution evaluation (MAIC);NA;NA;Yes, mentions that the weights distribution has been studied, but weights distribution not reported;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;4;NA;Reporting of the list of the covariates adjusted for/matched on;NA;NA;Yes;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;4;NA;Number of covariates adjusted for/matched on;NA;NA;2;TRUE;NA;NA
10.1111/jdv.15369;30472749;results;4;NA;Covariates adjusted for/matched on in the indirect comparison;NA;NA;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease);TRUE;NA;NA
10.1111/jdv.15369;30472749;results;4;NA;Primary outcome: treatment effect contrast;Proportions difference;No statistics were calculated;Proportions difference;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;4;NA;Direction of the treatment effect contrast: IPD treatment is:;Numerator if ratio, or left side if difference;NA;Numerator if ratio, or left side if difference;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;4;NA;Primary outcome: adjusted treatment effect;-4.4;NA;-4.4;FALSE;NA;NA
10.1111/jdv.15369;30472749;results;4;NA;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";0.451;NA;0.451;FALSE;NA;NA
