doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.1080/10428194.2019.1682571;31686559;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT00689936;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;study_information;;2;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;study_information;;2;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Treatment name 1;daratumumab–bortezomib–melphalan–prednisone;d-vmp (daratumumab–bortezomib–melphalan–prednisone);daratumumab–bortezomib–melphalan–prednisone;FALSE;BZ;NA;"Rd continuous: lenalidomide and dexamethasone given in 28-day
cycles until disease progressioN

Renal function = Comorbitity"
10.1080/10428194.2019.1682571;31686559;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Treatment name 2;lenalidomide–dexamethasone continuou;lenalidomide–dexamethasone;lenalidomide–dexamethasone continuous;FALSE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Study 'number(s)' for treatment 2;;;2;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Anchored comparison?;;;No;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;overall survival;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Primary outcome: variable type;;;Time-to-event;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Nothing mentioned, not reported;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Treatment name 1;daratumumab–bortezomib–melphalan–prednisone;d-vmp (daratumumab–bortezomib–melphalan–prednisone);daratumumab–bortezomib–melphalan–prednisone;FALSE;BZ;NA;"Rd 18: lenalidomide and dexamethasone given for 18 cycles

Renal function = Comorbitity"
10.1080/10428194.2019.1682571;31686559;methodology;2;;Study 'number(s)' for treatment 1;;;1;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Treatment name 2;lenalidomide–dexamethasone 18 months (rd18);lenalidomide–dexamethasone;lenalidomide–dexamethasone 18 months (rd18);FALSE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Study 'number(s)' for treatment 2;;;2;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Anchored comparison?;;;No;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;overall survival;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Primary outcome: variable type;;;Time-to-event;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Nothing mentioned, not reported;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;2;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Treatment name 1;daratumumab–bortezomib–melphalan–prednisone;d-vmp (daratumumab–bortezomib–melphalan–prednisone);daratumumab–bortezomib–melphalan–prednisone;FALSE;BZ;NA;"MPT: melphalan/prednisone/thalidomide

Renal function = Comorbitity"
10.1080/10428194.2019.1682571;31686559;methodology;3;;Study 'number(s)' for treatment 1;;;1;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Treatment name 2;melphalan–prednisone–thalidomide;melphalan–prednisone–thalidomide (mpt);melphalan–prednisone–thalidomide;FALSE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Study 'number(s)' for treatment 2;;;2;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Anchored comparison?;;;No;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;overall survival;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Primary outcome: variable type;;;Time-to-event;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Nothing mentioned, not reported;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;methodology;3;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;535;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;Initial sample size of the population of interest in the IPD treatment arm;;;350;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;248;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;Number of covariates adjusted for/matched on;;;7;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Comorbidities and medical history (beside pathology/disease of interest in the comparison);TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;Primary outcome: treatment effect contrast;;;HR;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;Primary outcome: unadjusted treatment effect;;;0.88;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;0.51;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;Primary outcome: adjusted treatment effect;;;0.68;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;0.086;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;Sample size of the population of interest in the non IPD treatment arm;;;541;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;Initial sample size of the population of interest in the IPD treatment arm;;;350;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;246;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;Number of covariates adjusted for/matched on;;;7;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Comorbidities and medical history (beside pathology/disease of interest in the comparison);TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;Primary outcome: treatment effect contrast;;;HR;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;Primary outcome: unadjusted treatment effect;;;0.78;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;0.16;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;Primary outcome: adjusted treatment effect;;;0.6;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;2;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;0.02;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;Sample size of the population of interest in the non IPD treatment arm;;;547;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;Initial sample size of the population of interest in the IPD treatment arm;535;350;350;FALSE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;248;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;Number of covariates adjusted for/matched on;;;7;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Comorbidities and medical history (beside pathology/disease of interest in the comparison);TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;Primary outcome: treatment effect contrast;;;HR;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;Primary outcome: unadjusted treatment effect;;;0.68;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;0.024;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;Primary outcome: adjusted treatment effect;;;0.53;TRUE;BZ;;
10.1080/10428194.2019.1682571;31686559;results;3;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;0.003;TRUE;BZ;;
