doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.2165/11592490-000000000-00000;21819162;methodology;1;;Treatment name 1;vildagliptin;vildagliptin 50 mg twice daily;vildagliptin 50 mg twice daily;FALSE;BZ;"Anchored on voglibose
BMI (others)
Pooled results not reported, because it is just a meta-analysis on top of two MAICs
For the IPD sample size of this comparison, the size before application of inclusion and exclusion criteria are reported
";"*Voglibose-controlled MAIC
*Covariates were taken from tables 2, but it's not mentioned in the text wether these are the covariates used in the MAIC
*BMI = other covariates"
10.2165/11592490-000000000-00000;21819162;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Treatment name 2;sitagliptin 50 mg;sitagliptin 50 mg once daily;sitagliptin 50 mg once daily;FALSE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Study 'number(s)' for treatment 2;;;3;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Anchored comparison?;;;Yes;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;hba1c change from baseline to week 12;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Primary outcome: variable type;;;Continuous (count, mean, ...);TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Nothing mentioned, not reported;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);Yes;No;;FALSE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Treatment name 1;vildagliptin;vildagliptin 50 mg twice daily;vildagliptin 50 mg twice daily;FALSE;BZ;Anchored on placebo;"*Placebo-controlled MAIC
*Covariates were taken from tables 2, but it's not mentioned in the text wether these are the covariates used in the MAIC
*BMI = other covariates"
10.2165/11592490-000000000-00000;21819162;methodology;2;;Study 'number(s)' for treatment 1;;;2;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Treatment name 2;sitagliptin 50 mg;sitagliptin 50 mg once daily;sitagliptin 50 mg once daily;FALSE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Study 'number(s)' for treatment 2;;;4;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Anchored comparison?;;;Yes;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;hba1c change from baseline to week 12;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Primary outcome: variable type;;;Continuous (count, mean, ...);TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Nothing mentioned, not reported;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);Yes;No;;FALSE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;2;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Treatment name 1;vildagliptin;vildagliptin 50 mg twice daily;vildagliptin 50 mg twice daily;FALSE;BZ;Anchored on placebo;"*Placebo-controlled MAIC
*Covariates were taken from tables 2, but it's not mentioned in the text wether these are the covariates used in the MAIC
*BMI = other covariates"
10.2165/11592490-000000000-00000;21819162;methodology;3;;Study 'number(s)' for treatment 1;;;2;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Treatment name 2;sitagliptin 100 mg;sitagliptin 100 mg once daily;sitagliptin 100 mg once daily;FALSE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Study 'number(s)' for treatment 2;4.5;"4;5";"4;5";FALSE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Anchored comparison?;;;Yes;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Form of the indirect comparison;;;Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate);TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Definition of a single primary outcome for the indirect comparison;;;Yes;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;hba1c change from baseline to week 12;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Primary outcome: variable type;;;Continuous (count, mean, ...);TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Nothing mentioned, not reported;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);Yes;No;;FALSE;BZ;;
10.2165/11592490-000000000-00000;21819162;methodology;3;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;163;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm;;;156;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;Number of covariates adjusted for/matched on;;;7;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Other(s);TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;Primary outcome: treatment effect contrast;;;Means difference;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;Primary outcome: unadjusted treatment effect;;;-0.17;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;0.024;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;Primary outcome: adjusted treatment effect;;;-0.2;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;0.009;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;Initial sample size of the population of interest in the IPD treatment arm;188;;188;FALSE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;1;;If anchored comparison, initial sample size of the population of interest in the IPD anchor arm;192;;192;FALSE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;Sample size of the population of interest in the non IPD treatment arm;;;72;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm;;;73;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;Initial sample size of the population of interest in the IPD treatment arm;;;76;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;If anchored comparison, initial sample size of the population of interest in the IPD anchor arm;;;72;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;Number of covariates adjusted for/matched on;;;6;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Other(s);TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;Primary outcome: treatment effect contrast;;;Means difference;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;Primary outcome: unadjusted treatment effect;;;-0.2;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;0.133;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;Primary outcome: adjusted treatment effect;;;-0.56;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;2;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;<0.001;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;Sample size of the population of interest in the non IPD treatment arm;145;175;;FALSE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm;;;149;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;Initial sample size of the population of interest in the IPD treatment arm;;;76;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;If anchored comparison, initial sample size of the population of interest in the IPD anchor arm;;;72;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;Number of covariates adjusted for/matched on;;;6;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Other(s);TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;Primary outcome: treatment effect contrast;;;Means difference;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;Primary outcome: unadjusted treatment effect;;;-0.19;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;0.113;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;Primary outcome: adjusted treatment effect;;;-0.35;TRUE;BZ;;
10.2165/11592490-000000000-00000;21819162;results;3;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;0.013;TRUE;BZ;;
