doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.2217/cer-2021-0216;35040693;results;3;;"If anchored comparison, effective sample size after reweighting for MAIC; or sample size used in the regression model for STC in the IPD anchor arm";;;8.8;TRUE;JL;;
10.2217/cer-2021-0216;35040693;results;3;;Reporting of a weights' distribution evaluation (MAIC);;;Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials;TRUE;JL;;
10.2217/cer-2021-0216;35040693;results;3;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;JL;;
10.2217/cer-2021-0216;35040693;results;3;;Number of covariates adjusted for/matched on;;;3;TRUE;JL;;
10.2217/cer-2021-0216;35040693;results;3;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease);TRUE;JL;;
10.2217/cer-2021-0216;35040693;results;3;;Primary outcome: treatment effect contrast;;;Means difference;TRUE;JL;;
10.2217/cer-2021-0216;35040693;results;3;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;JL;;
10.2217/cer-2021-0216;35040693;results;3;;Primary outcome: unadjusted treatment effect;;;-0.6;TRUE;JL;;
10.2217/cer-2021-0216;35040693;results;3;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;"[-2.24;1.22]";TRUE;JL;;
10.2217/cer-2021-0216;35040693;results;3;;Primary outcome: adjusted treatment effect;;;-0.49;TRUE;JL;;
10.2217/cer-2021-0216;35040693;results;3;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;"[-3.33;2.53]";TRUE;JL;;
